,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_ありが党,得票数_さやま維新の会,得票数_しょぼい政党,得票数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,得票数_みんなの党,得票数_フレッシュ八尾,得票数_介護の党,得票数_令和泉州,得票数_公明党,得票数_公民,得票数_吹田いきいき市民ネットワーク,得票数_吹田・維新の会,得票数_吹田新選会,得票数_四條畷維新の会,得票数_国民新党,得票数_国民民主党,得票数_地域政党ええねん藤井寺議員報酬半減,得票数_大東維新の会,得票数_大阪再生ネットワーク,得票数_大阪狭山維新の会,得票数_大阪維新 ,得票数_大阪維新の会,得票数_大阪維新の会　四条畷,得票数_大阪維新の会　箕面,得票数_大阪維新の会いばらき,得票数_大阪維新の会高槻・島本,得票数_市役所を民・営・化する会,得票数_市民ファーストの会,得票数_幸福実現党,得票数_新社会党,得票数_日本デザイン連,得票数_日本共産党,得票数_日本労働党,得票数_日本第一党,得票数_日本維新の会,得票数_東大阪新風会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_災害に強い街をつくる会,得票数_無所属,得票数_社会党,得票数_社会民主党,得票数_立憲民主党,得票数_維新の会東大阪,得票数_維新政党・新風,得票数_緑の党 グリーンズジャパン,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_西成大阪維新の会,得票数_見張り番、東大阪,得票数_闘う改革の会 大阪,得票数_高槻ご意見番,得票数_高槻維新の会,得票数_高槻繁盛連,得票数_龍馬プロジェクトx吹田新撰会,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_ありが党,得票率_さやま維新の会,得票率_しょぼい政党,得票率_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,得票率_みんなの党,得票率_フレッシュ八尾,得票率_介護の党,得票率_令和泉州,得票率_公明党,得票率_公民,得票率_吹田いきいき市民ネットワーク,得票率_吹田・維新の会,得票率_吹田新選会,得票率_四條畷維新の会,得票率_国民新党,得票率_国民民主党,得票率_地域政党ええねん藤井寺議員報酬半減,得票率_大東維新の会,得票率_大阪再生ネットワーク,得票率_大阪狭山維新の会,得票率_大阪維新 ,得票率_大阪維新の会,得票率_大阪維新の会　四条畷,得票率_大阪維新の会　箕面,得票率_大阪維新の会いばらき,得票率_大阪維新の会高槻・島本,得票率_市役所を民・営・化する会,得票率_市民ファーストの会,得票率_幸福実現党,得票率_新社会党,得票率_日本デザイン連,得票率_日本共産党,得票率_日本労働党,得票率_日本第一党,得票率_日本維新の会,得票率_東大阪新風会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_災害に強い街をつくる会,得票率_無所属,得票率_社会党,得票率_社会民主党,得票率_立憲民主党,得票率_維新の会東大阪,得票率_維新政党・新風,得票率_緑の党 グリーンズジャパン,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_西成大阪維新の会,得票率_見張り番、東大阪,得票率_闘う改革の会 大阪,得票率_高槻ご意見番,得票率_高槻維新の会,得票率_高槻繁盛連,得票率_龍馬プロジェクトx吹田新撰会,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_ありが党,一人あたり得票率_さやま維新の会,一人あたり得票率_しょぼい政党,一人あたり得票率_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,一人あたり得票率_みんなの党,一人あたり得票率_フレッシュ八尾,一人あたり得票率_介護の党,一人あたり得票率_令和泉州,一人あたり得票率_公明党,一人あたり得票率_公民,一人あたり得票率_吹田いきいき市民ネットワーク,一人あたり得票率_吹田・維新の会,一人あたり得票率_吹田新選会,一人あたり得票率_四條畷維新の会,一人あたり得票率_国民新党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党ええねん藤井寺議員報酬半減,一人あたり得票率_大東維新の会,一人あたり得票率_大阪再生ネットワーク,一人あたり得票率_大阪狭山維新の会,一人あたり得票率_大阪維新 ,一人あたり得票率_大阪維新の会,一人あたり得票率_大阪維新の会　四条畷,一人あたり得票率_大阪維新の会　箕面,一人あたり得票率_大阪維新の会いばらき,一人あたり得票率_大阪維新の会高槻・島本,一人あたり得票率_市役所を民・営・化する会,一人あたり得票率_市民ファーストの会,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本デザイン連,一人あたり得票率_日本共産党,一人あたり得票率_日本労働党,一人あたり得票率_日本第一党,一人あたり得票率_日本維新の会,一人あたり得票率_東大阪新風会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_災害に強い街をつくる会,一人あたり得票率_無所属,一人あたり得票率_社会党,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の会東大阪,一人あたり得票率_維新政党・新風,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_西成大阪維新の会,一人あたり得票率_見張り番、東大阪,一人あたり得票率_闘う改革の会 大阪,一人あたり得票率_高槻ご意見番,一人あたり得票率_高槻維新の会,一人あたり得票率_高槻繁盛連,一人あたり得票率_龍馬プロジェクトx吹田新撰会,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_ありが党,立候補者数_さやま維新の会,立候補者数_しょぼい政党,立候補者数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,立候補者数_みんなの党,立候補者数_フレッシュ八尾,立候補者数_介護の党,立候補者数_令和泉州,立候補者数_公明党,立候補者数_公民,立候補者数_吹田いきいき市民ネットワーク,立候補者数_吹田・維新の会,立候補者数_吹田新選会,立候補者数_四條畷維新の会,立候補者数_国民新党,立候補者数_国民民主党,立候補者数_地域政党ええねん藤井寺議員報酬半減,立候補者数_大東維新の会,立候補者数_大阪再生ネットワーク,立候補者数_大阪狭山維新の会,立候補者数_大阪維新 ,立候補者数_大阪維新の会,立候補者数_大阪維新の会　四条畷,立候補者数_大阪維新の会　箕面,立候補者数_大阪維新の会いばらき,立候補者数_大阪維新の会高槻・島本,立候補者数_市役所を民・営・化する会,立候補者数_市民ファーストの会,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本デザイン連,立候補者数_日本共産党,立候補者数_日本労働党,立候補者数_日本第一党,立候補者数_日本維新の会,立候補者数_東大阪新風会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_災害に強い街をつくる会,立候補者数_無所属,立候補者数_社会党,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の会東大阪,立候補者数_維新政党・新風,立候補者数_緑の党 グリーンズジャパン,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_西成大阪維新の会,立候補者数_見張り番、東大阪,立候補者数_闘う改革の会 大阪,立候補者数_高槻ご意見番,立候補者数_高槻維新の会,立候補者数_高槻繁盛連,立候補者数_龍馬プロジェクトx吹田新撰会,当選者数_NHKから国民を守る党,当選者数_　,当選者数_ありが党,当選者数_さやま維新の会,当選者数_しょぼい政党,当選者数_まずは議員と役人の高額給与をカットし、市民サービス向上への財源を確保する会,当選者数_みんなの党,当選者数_フレッシュ八尾,当選者数_介護の党,当選者数_令和泉州,当選者数_公明党,当選者数_公民,当選者数_吹田いきいき市民ネットワーク,当選者数_吹田・維新の会,当選者数_吹田新選会,当選者数_四條畷維新の会,当選者数_国民新党,当選者数_国民民主党,当選者数_地域政党ええねん藤井寺議員報酬半減,当選者数_大東維新の会,当選者数_大阪再生ネットワーク,当選者数_大阪狭山維新の会,当選者数_大阪維新 ,当選者数_大阪維新の会,当選者数_大阪維新の会　四条畷,当選者数_大阪維新の会　箕面,当選者数_大阪維新の会いばらき,当選者数_大阪維新の会高槻・島本,当選者数_市役所を民・営・化する会,当選者数_市民ファーストの会,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本デザイン連,当選者数_日本共産党,当選者数_日本労働党,当選者数_日本第一党,当選者数_日本維新の会,当選者数_東大阪新風会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_災害に強い街をつくる会,当選者数_無所属,当選者数_社会党,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の会東大阪,当選者数_維新政党・新風,当選者数_緑の党 グリーンズジャパン,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_西成大阪維新の会,当選者数_見張り番、東大阪,当選者数_闘う改革の会 大阪,当選者数_高槻ご意見番,当選者数_高槻維新の会,当選者数_高槻繁盛連,当選者数_龍馬プロジェクトx吹田新撰会
豊中市議会議員選挙（2019年04月21日投票）,豊中市議会議員選挙,大阪府,豊中市,20190421.0,2019.0,4.0,21.0,20190414.0,41.45,34.0,45.0,1.3235294117647058,328721.0,,,,任期満了,41.59,,,,豊中市議会議員選挙（2019年04月21日投票）,1.0,45.0,34.0,1.3235294117647058,0.0,0.0,0.0,0.17777777777777778,0.17647058823529413,0.6222222222222222,0.3333333333333333,0.044444444444444446,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.6483935877159765,0.27319032662850185,0.07841608565552165,0.023156913846999163,0.018212688441900122,0.039208042827760824,134679.0,8.0,50.91111111111111,9.961754022755057,34.0,43.0,51.0,59.0,70.0,51.411764705882355,9.42499070699752,37.0,43.25,51.0,59.0,69.0,1497.0,,,,,,,,,,23713.0,,,,,,,,,,,,,41976.0,,,,,,,,,,11601.0,,,,,,,,,,31705.0,,,6077.0,,,,,372.0,17738.0,,,,,,,,134679.0,0.011115318646559597,,,,,,,,,,0.1760705083940332,,,,,,,,,,,,,0.31167442585703786,,,,,,,,,,0.08613815071391977,,,,,,,,,,0.23541160834280028,,,0.04512210515373592,,,,,0.0027621232708885573,0.13170575962102482,,,,,,,,1.0,0.011115318646559597,,,,,,,,,,0.019563389821559245,,,,,,,,,,,,,0.04452491797957684,,,,,,,,,,0.01435635845231996,,,,,,,,,,0.021401055303890935,,,0.02256105257686796,,,,,0.0027621232708885573,0.016463219952628103,,,,,,,,1.0,,,,,,,,,,9.0,,,,,,,,,,,,,7.0,,,,,,,,,,6.0,,,,,,,,,,11.0,,,2.0,,,,,1.0,8.0,,,,,,,,0.0,,,,,,,,,,9.0,,,,,,,,,,,,,7.0,,,,,,,,,,4.0,,,,,,,,,,7.0,,,2.0,,,,,0.0,5.0,,,,,,,
豊能町議会議員補欠選挙（2008年09月28日投票）,豊能町議会議員補欠選挙,大阪府,豊能町,20080928.0,2008.0,9.0,28.0,20080923.0,54.81,2.0,4.0,2.0,19992.0,,,,その他,,,,,豊能町議会議員補欠選挙（2008年09月28日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.5,,0.6599939338792842,0.3400060661207158,,0.2199979779597614,0.3400060661207158,9891.0,1.0,63.25,7.084313657652377,53.0,59.0,64.0,68.25,72.0,60.0,7.0,53.0,56.5,60.0,63.5,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9891.0,,,,,,,,,,,,,,,,,9891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
豊能町議会議員補欠選挙（2016年09月25日投票）,豊能町議会議員補欠選挙,大阪府,豊能町,20160925.0,2016.0,9.0,25.0,20160920.0,無投票,1.0,1.0,1.0,,,,,任期満了,54.81,,,,豊能町議会議員補欠選挙（2016年09月25日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
豊能町議会議員補欠選挙（2019年03月03日投票）,豊能町議会議員補欠選挙,大阪府,豊能町,20190303.0,2019.0,3.0,3.0,20190226.0,56.14,1.0,3.0,3.0,,,,,辞職,,,,,豊能町議会議員補欠選挙（2019年03月03日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,,0.3325806451612903,0.6674193548387096,,0.3325806451612903,0.3337096774193548,9300.0,1.0,59.666666666666664,8.178562764256865,50.0,54.5,59.0,64.5,70.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,,,,,,,,,,,,,,,,,9300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
豊能町議会議員選挙（2009年09月27日投票）,豊能町議会議員選挙,大阪府,豊能町,20090927.0,2009.0,9.0,27.0,20090922.0,62.68,14.0,17.0,1.2142857142857142,19837.0,,,,任期満了,,,,,豊能町議会議員選挙（2009年09月27日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.17647058823529413,0.21428571428571427,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.6377517868745939,0.22725795971410007,0.13499025341130605,0.057977435170417625,0.07575265323803336,0.04499675113710202,12312.0,5.0,57.470588235294116,8.85914381109958,37.0,54.0,59.0,65.0,68.0,57.142857142857146,9.27251809578901,37.0,54.75,59.5,64.25,68.0,,,,,,,,,,,1491.0,,,,,,,,,,,,,,,,,,,,,,,896.0,,,,,,2382.0,,,,6864.0,,,,,,,,,679.0,,,,,,,,12312.0,,,,,,,,,,,0.12110136452241715,,,,,,,,,,,,,,,,,,,,,,,0.07277452891487979,,,,,,0.19346978557504874,,,,0.557504873294347,,,,,,,,,0.05514944769330734,,,,,,,,1.0,,,,,,,,,,,0.06055068226120858,,,,,,,,,,,,,,,,,,,,,,,0.07277452891487979,,,,,,0.09673489278752437,,,,0.050682261208576995,,,,,,,,,0.05514944769330734,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,11.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,8.0,,,,,,,,,1.0,,,,,,,
豊能町議会議員選挙（2013年09月22日投票）,豊能町議会議員選挙,大阪府,豊能町,20130922.0,2013.0,9.0,22.0,20130917.0,58.21,14.0,17.0,1.2142857142857142,,,,,任期満了,62.68,,,,豊能町議会議員選挙（2013年09月22日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.23529411764705882,0.21428571428571427,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.7857142857142857,0.21428571428571427,0.0,0.7156376332230797,0.25211319367879453,0.03224917309812569,0.06505796665664361,0.050422638735758904,0.03224917309812569,10884.0,6.0,,,,,,,,58.857142857142854,10.0488602257537,41.0,54.75,60.0,68.0,72.0,,,,,,,,,,,1537.0,,,,,,,,,,,,,,,,,,,,,,,855.0,,,1749.0,,,1339.0,,,,4661.0,,,,,,,,,743.0,,,,,,,,10884.0,,,,,,,,,,,0.1412164645350974,,,,,,,,,,,,,,,,,,,,,,,0.07855567805953693,,,0.16069459757442117,,,0.12302462330025726,,,,0.42824329290701946,,,,,,,,,0.06826534362366776,,,,,,,,1.0,,,,,,,,,,,0.0706082322675487,,,,,,,,,,,,,,,,,,,,,,,0.07855567805953693,,,0.08034729878721059,,,0.06151231165012863,,,,0.04758258810077994,,,,,,,,,0.06826534362366776,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,,6.0,,,,,,,,,1.0,,,,,,,
豊能町議会議員選挙（2017年09月24日投票）,豊能町議会議員選挙,大阪府,豊能町,20170924.0,2017.0,9.0,24.0,20170919.0,,12.0,15.0,1.25,18090.0,,,,任期満了,58.21,,,,豊能町議会議員選挙（2017年09月24日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.6666666666666666,0.25,0.08333333333333333,0.6008751070103682,0.2930657281461048,0.10605916484352707,0.0667639007789298,0.0732664320365262,0.05302958242176353,10513.0,0.0,57.733333333333334,12.385295941379663,31.0,53.0,61.0,66.5,73.0,59.5,11.258330249197702,34.0,53.5,62.0,67.5,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
貝塚市議会議員選挙（2007年04月22日投票）,貝塚市議会議員選挙,大阪府,貝塚市,20070422.0,2007.0,4.0,22.0,20070415.0,57.16,22.0,26.0,1.181818181818182,69365.0,,,,任期満了,,,,,貝塚市議会議員選挙（2007年04月22日投票）,1.0,26.0,20.0,1.3,0.0,0.0,0.0,0.15384615384615385,0.15,0.6153846153846154,0.34615384615384615,0.038461538461538464,0.65,0.35,0.0,0.6227674870797728,0.356304303331116,0.02092820958911119,0.0389229679424858,0.03958936703679067,0.02092820958911119,39086.0,4.0,54.76923076923077,9.060937684145959,33.0,51.0,55.0,60.75,71.0,53.0,9.257429448826494,33.0,49.75,52.5,59.5,69.0,,,,,,,,,,,7401.0,,,,,,,,,,,,,,,,,,,,,,,7432.0,,,,,,,,,,18910.489999999998,,,,,,,,,5342.51,,,,,,,,39086.0,,,,,,,,,,,0.18935168602568694,,,,,,,,,,,,,,,,,,,,,,,0.190144808882976,,,,,,,,,,0.4838174794043903,,,,,,,,,0.13668602568694674,,,,,,,,1.0,,,,,,,,,,,0.047337921506421736,,,,,,,,,,,,,,,,,,,,,,,0.0380289617765952,,,,,,,,,,0.0372167291849531,,,,,,,,,0.034171506421736685,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,13.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,9.0,,,,,,,,,3.0,,,,,,,
貝塚市議会議員選挙（2011年04月24日投票）,貝塚市議会議員選挙,大阪府,貝塚市,20110424.0,2011.0,4.0,24.0,20110417.0,53.07,20.0,24.0,1.2,69787.0,,,422.0,任期満了,57.16,,,,貝塚市議会議員選挙（2011年04月24日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.15,0.625,0.2916666666666667,0.08333333333333333,0.7,0.25,0.05,0.6202884904885726,0.31829095387984124,0.06142055563158615,0.04135256603257151,0.04547013626854875,0.030710277815793077,36535.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,6887.0,,,,,,,,,,,,,,,,,,,,,,,3894.0,,,,,,2202.0,,,,22013.0,,,,,,,,,1539.0,,,,,,,,36535.0,,,,,,,,,,,0.18850417407964964,,,,,,,,,,,,,,,,,,,,,,,0.10658272889010538,,,,,,0.06027097303955112,,,,0.6025181332968387,,,,,,,,,0.04212399069385521,,,,,,,,1.0,,,,,,,,,,,0.04712604351991241,,,,,,,,,,,,,,,,,,,,,,,0.03552757629670179,,,,,,0.06027097303955112,,,,0.04016787555312258,,,,,,,,,0.04212399069385521,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,11.0,,,,,,,,,1.0,,,,,,,
貝塚市議会議員選挙（2015年04月26日投票）,貝塚市議会議員選挙,大阪府,貝塚市,20150426.0,2015.0,4.0,26.0,20150419.0,49.92,18.0,23.0,1.2777777777777777,,,,,任期満了,53.07,,,,貝塚市議会議員選挙（2015年04月26日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.13043478260869565,0.05555555555555555,0.7391304347826086,0.2608695652173913,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7586396845645367,0.2413603154354633,,0.044625863797913924,0.04022671923924388,,34492.0,6.0,54.30434782608695,9.737577515943943,30.0,50.0,58.0,61.0,68.0,52.666666666666664,9.977753031397178,30.0,45.5,57.5,60.0,63.0,,,,,,,,,,,5918.0,,,,,,,,,,,,,5776.0,,,,,,,,,,3229.0,,,,,,1545.0,,,,16273.0,,,,,,,,,1751.0,,,,,,,,34492.0,,,,,,,,,,,0.1715760176272759,,,,,,,,,,,,,0.1674591209555839,,,,,,,,,,0.09361591093586918,,,,,,0.044792995477212105,,,,0.4717905601298852,,,,,,,,,0.050765394874173725,,,,,,,,1.0,,,,,,,,,,,0.042894004406818974,,,,,,,,,,,,,0.08372956047779195,,,,,,,,,,0.031205303645289728,,,,,,0.044792995477212105,,,,0.03931588001082376,,,,,,,,,0.050765394874173725,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,1.0,,,,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,0.0,,,,,,1.0,,,,10.0,,,,,,,,,1.0,,,,,,,
貝塚市議会議員選挙（2019年04月21日投票）,貝塚市議会議員選挙,大阪府,貝塚市,20190421.0,2019.0,4.0,21.0,20190414.0,46.29,18.0,19.0,1.0555555555555556,70398.0,,,,任期満了,49.92,,,,貝塚市議会議員選挙（2019年04月21日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.8400260423587101,0.10418928041766505,0.05578467722362483,0.04941329660933589,0.10418928041766505,0.05578467722362483,32248.999,6.0,57.36842105263158,9.809826042321516,34.0,50.0,62.0,64.5,67.0,57.05555555555556,9.98594691566449,34.0,49.5,61.5,64.75,67.0,,,,,,,,,,,6166.0,,,,,,,,,,,,,7846.0,,,,,,,,,,1799.0,,,,,,,,,,13604.999,,,1464.0,,,,,,1369.0,,,,,,,,32248.999,,,,,,,,,,,0.19119973305217938,,,,,,,,,,,,,0.24329437326101191,,,,,,,,,,0.05578467722362483,,,,,,,,,,0.42187352853959903,,,0.04539675789626835,,,,,,0.04245093002731651,,,,,,,,1.0,,,,,,,,,,,0.047799933263044846,,,,,,,,,,,,,0.0810981244203373,,,,,,,,,,0.05578467722362483,,,,,,,,,,0.04687483650439989,,,0.04539675789626835,,,,,,0.04245093002731651,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,9.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,8.0,,,1.0,,,,,,1.0,,,,,,,
門真市議会議員補欠選挙（2009年06月21日投票）,門真市議会議員補欠選挙,大阪府,門真市,20090621.0,2009.0,6.0,21.0,20090614.0,33.38,1.0,3.0,3.0,103572.0,,,,その他,,,,,門真市議会議員補欠選挙（2009年06月21日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.48321653707081375,0.5167834629291863,,0.24160826853540687,0.5167834629291863,31251.0,1.0,51.333333333333336,8.178562764256865,40.0,47.5,55.0,57.0,59.0,40.0,0.0,40.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31251.0,,,,,,,,,,,,,,,,,31251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
