,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_HAGE党,得票数_NHKから国民を守る党,得票数_いちはら市民ネット ワーク,得票数_いちはら市民ネットワーク,得票数_さくら・市民ネットワーク,得票数_たちあがれ日本,得票数_みどりの未来・のだ,得票数_みんなの党,得票数_コロナワクチン拒絶党,得票数_デモクラティア,得票数_ホリエモン新党,得票数_不登校を考える党,得票数_九十九里ネット・ニューウェーヴ,得票数_佐倉市民オンブズマン,得票数_公明党,得票数_公民党,得票数_動物愛護推進党,得票数_千葉の風21,得票数_千葉を元気にする会,得票数_国民主権党,得票数_国民会議,得票数_国民民主党,得票数_地球環境を育てる会,得票数_子供の未来を守る党,得票数_市民オンブズマン,得票数_市民オンブズマン館山行政監視局,得票数_市民ネットワ ーク・かしわ,得票数_市民ネットワーク,得票数_市民ネットワークちば,得票数_市民ネットワーク・かしわ,得票数_市民ネットワーク・のだ,得票数_市民ネットワーク・ふなばし,得票数_市民ネットワーク千葉県,得票数_市民ネットワーク四街道,得票数_希望の党,得票数_幸福実現党,得票数_新社会党,得票数_日本を元気にする会,得票数_日本共産党,得票数_日本維新の会,得票数_次世代の党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_環境と行政を考える会,得票数_社,得票数_社会民主党,得票数_社民党,得票数_立憲民主党,得票数_維新の党,得票数_習志野みんなの改革,得票数_自由党,得票数_自由民主党,得票数_茂原市民に５万円支給する党,得票数_虐待から子供を守る党,得票数_諸,得票数_議席を減らします党,得票数_闘う改革の会千葉,得票数_青年自由,得票数_sum_v,得票率_HAGE党,得票率_NHKから国民を守る党,得票率_いちはら市民ネット ワーク,得票率_いちはら市民ネットワーク,得票率_さくら・市民ネットワーク,得票率_たちあがれ日本,得票率_みどりの未来・のだ,得票率_みんなの党,得票率_コロナワクチン拒絶党,得票率_デモクラティア,得票率_ホリエモン新党,得票率_不登校を考える党,得票率_九十九里ネット・ニューウェーヴ,得票率_佐倉市民オンブズマン,得票率_公明党,得票率_公民党,得票率_動物愛護推進党,得票率_千葉の風21,得票率_千葉を元気にする会,得票率_国民主権党,得票率_国民会議,得票率_国民民主党,得票率_地球環境を育てる会,得票率_子供の未来を守る党,得票率_市民オンブズマン,得票率_市民オンブズマン館山行政監視局,得票率_市民ネットワ ーク・かしわ,得票率_市民ネットワーク,得票率_市民ネットワークちば,得票率_市民ネットワーク・かしわ,得票率_市民ネットワーク・のだ,得票率_市民ネットワーク・ふなばし,得票率_市民ネットワーク千葉県,得票率_市民ネットワーク四街道,得票率_希望の党,得票率_幸福実現党,得票率_新社会党,得票率_日本を元気にする会,得票率_日本共産党,得票率_日本維新の会,得票率_次世代の党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_環境と行政を考える会,得票率_社,得票率_社会民主党,得票率_社民党,得票率_立憲民主党,得票率_維新の党,得票率_習志野みんなの改革,得票率_自由党,得票率_自由民主党,得票率_茂原市民に５万円支給する党,得票率_虐待から子供を守る党,得票率_諸,得票率_議席を減らします党,得票率_闘う改革の会千葉,得票率_青年自由,得票率_sum_v,一人あたり得票率_HAGE党,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_いちはら市民ネット ワーク,一人あたり得票率_いちはら市民ネットワーク,一人あたり得票率_さくら・市民ネットワーク,一人あたり得票率_たちあがれ日本,一人あたり得票率_みどりの未来・のだ,一人あたり得票率_みんなの党,一人あたり得票率_コロナワクチン拒絶党,一人あたり得票率_デモクラティア,一人あたり得票率_ホリエモン新党,一人あたり得票率_不登校を考える党,一人あたり得票率_九十九里ネット・ニューウェーヴ,一人あたり得票率_佐倉市民オンブズマン,一人あたり得票率_公明党,一人あたり得票率_公民党,一人あたり得票率_動物愛護推進党,一人あたり得票率_千葉の風21,一人あたり得票率_千葉を元気にする会,一人あたり得票率_国民主権党,一人あたり得票率_国民会議,一人あたり得票率_国民民主党,一人あたり得票率_地球環境を育てる会,一人あたり得票率_子供の未来を守る党,一人あたり得票率_市民オンブズマン,一人あたり得票率_市民オンブズマン館山行政監視局,一人あたり得票率_市民ネットワ ーク・かしわ,一人あたり得票率_市民ネットワーク,一人あたり得票率_市民ネットワークちば,一人あたり得票率_市民ネットワーク・かしわ,一人あたり得票率_市民ネットワーク・のだ,一人あたり得票率_市民ネットワーク・ふなばし,一人あたり得票率_市民ネットワーク千葉県,一人あたり得票率_市民ネットワーク四街道,一人あたり得票率_希望の党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本を元気にする会,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_環境と行政を考える会,一人あたり得票率_社,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_習志野みんなの改革,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_茂原市民に５万円支給する党,一人あたり得票率_虐待から子供を守る党,一人あたり得票率_諸,一人あたり得票率_議席を減らします党,一人あたり得票率_闘う改革の会千葉,一人あたり得票率_青年自由,立候補者数_HAGE党,立候補者数_NHKから国民を守る党,立候補者数_いちはら市民ネット ワーク,立候補者数_いちはら市民ネットワーク,立候補者数_さくら・市民ネットワーク,立候補者数_たちあがれ日本,立候補者数_みどりの未来・のだ,立候補者数_みんなの党,立候補者数_コロナワクチン拒絶党,立候補者数_デモクラティア,立候補者数_ホリエモン新党,立候補者数_不登校を考える党,立候補者数_九十九里ネット・ニューウェーヴ,立候補者数_佐倉市民オンブズマン,立候補者数_公明党,立候補者数_公民党,立候補者数_動物愛護推進党,立候補者数_千葉の風21,立候補者数_千葉を元気にする会,立候補者数_国民主権党,立候補者数_国民会議,立候補者数_国民民主党,立候補者数_地球環境を育てる会,立候補者数_子供の未来を守る党,立候補者数_市民オンブズマン,立候補者数_市民オンブズマン館山行政監視局,立候補者数_市民ネットワ ーク・かしわ,立候補者数_市民ネットワーク,立候補者数_市民ネットワークちば,立候補者数_市民ネットワーク・かしわ,立候補者数_市民ネットワーク・のだ,立候補者数_市民ネットワーク・ふなばし,立候補者数_市民ネットワーク千葉県,立候補者数_市民ネットワーク四街道,立候補者数_希望の党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本を元気にする会,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_次世代の党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_環境と行政を考える会,立候補者数_社,立候補者数_社会民主党,立候補者数_社民党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_習志野みんなの改革,立候補者数_自由党,立候補者数_自由民主党,立候補者数_茂原市民に５万円支給する党,立候補者数_虐待から子供を守る党,立候補者数_諸,立候補者数_議席を減らします党,立候補者数_闘う改革の会千葉,立候補者数_青年自由,当選者数_HAGE党,当選者数_NHKから国民を守る党,当選者数_いちはら市民ネット ワーク,当選者数_いちはら市民ネットワーク,当選者数_さくら・市民ネットワーク,当選者数_たちあがれ日本,当選者数_みどりの未来・のだ,当選者数_みんなの党,当選者数_コロナワクチン拒絶党,当選者数_デモクラティア,当選者数_ホリエモン新党,当選者数_不登校を考える党,当選者数_九十九里ネット・ニューウェーヴ,当選者数_佐倉市民オンブズマン,当選者数_公明党,当選者数_公民党,当選者数_動物愛護推進党,当選者数_千葉の風21,当選者数_千葉を元気にする会,当選者数_国民主権党,当選者数_国民会議,当選者数_国民民主党,当選者数_地球環境を育てる会,当選者数_子供の未来を守る党,当選者数_市民オンブズマン,当選者数_市民オンブズマン館山行政監視局,当選者数_市民ネットワ ーク・かしわ,当選者数_市民ネットワーク,当選者数_市民ネットワークちば,当選者数_市民ネットワーク・かしわ,当選者数_市民ネットワーク・のだ,当選者数_市民ネットワーク・ふなばし,当選者数_市民ネットワーク千葉県,当選者数_市民ネットワーク四街道,当選者数_希望の党,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本を元気にする会,当選者数_日本共産党,当選者数_日本維新の会,当選者数_次世代の党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_環境と行政を考える会,当選者数_社,当選者数_社会民主党,当選者数_社民党,当選者数_立憲民主党,当選者数_維新の党,当選者数_習志野みんなの改革,当選者数_自由党,当選者数_自由民主党,当選者数_茂原市民に５万円支給する党,当選者数_虐待から子供を守る党,当選者数_諸,当選者数_議席を減らします党,当選者数_闘う改革の会千葉,当選者数_青年自由
銚子市議会議員補欠選挙（2021年04月25日投票）,銚子市議会議員補欠選挙,千葉県,銚子市,20210425.0,2021.0,4.0,25.0,20210418.0,50.93,2.0,5.0,2.5,50192.0,24122.0,26070.0,-4196.0,その他/欠員,52.57,,,,銚子市議会議員補欠選挙（2021年04月25日投票）,1.0,5.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,1.0,,0.5124737805150176,0.48752621948498237,,0.17082459350500587,0.24376310974249119,22407.0,1.0,65.2,13.362634470792052,40.0,64.0,70.0,76.0,76.0,76.0,0.0,76.0,76.0,76.0,76.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22407.0,,,,,,,,,,,,,,,,22407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
銚子市議会議員選挙（1999年04月25日投票）,銚子市議会議員選挙,千葉県,銚子市,19990425.0,1999.0,4.0,25.0,19990418.0,69.7,30.0,34.0,1.1333333333333333,64683.0,,,,任期満了,,,,,銚子市議会議員選挙（1999年04月25日投票）,1.0,34.0,30.0,1.1333333333333333,0.0,0.0,0.0,0.058823529411764705,0.06666666666666667,0.8235294117647058,0.14705882352941177,0.029411764705882353,0.8333333333333334,0.16666666666666666,0.0,0.8108671983511806,0.17799879026838117,0.01113401138043819,0.02895954279825645,0.03559975805367623,0.01113401138043819,44638.0,7.0,56.029411764705884,8.98196000527347,38.0,50.0,55.5,61.75,73.0,55.8,9.246260505379098,38.0,50.0,55.5,61.75,73.0,,,,,,,,,,,,,,,4646.05,,,,,,,,,,,,,,,,,,,,,,1248.0,,4253.0,,,1143.0,,30767.52,,,1270.95,,,,,,1309.48,,,,,,,44638.0,,,,,,,,,,,,,,,0.10408284421345043,,,,,,,,,,,,,,,,,,,,,,0.02795824185671401,,0.09527756619920247,,,0.025605985931269323,,0.6892674402975044,,,0.028472377794704067,,,,,,0.02933554370715534,,,,,,,1.0,,,,,,,,,,,,,,,0.034694281404483475,,,,,,,,,,,,,,,,,,,,,,0.02795824185671401,,0.023819391549800617,,,0.025605985931269323,,0.029968149578152366,,,0.028472377794704067,,,,,,0.02933554370715534,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,1.0,,23.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,,20.0,,,1.0,,,,,,1.0,,,,,,
銚子市議会議員選挙（2003年04月27日投票）,銚子市議会議員選挙,千葉県,銚子市,20030427.0,2003.0,4.0,27.0,20030420.0,65.41,28.0,33.0,1.1785714285714286,63228.0,,,-1455.0,任期満了,69.7,,,,銚子市議会議員選挙（2003年04月27日投票）,1.0,33.0,28.0,1.1785714285714286,0.0,0.0,0.0,0.06060606060606061,0.07142857142857142,0.696969696969697,0.24242424242424243,0.06060606060606061,0.8214285714285714,0.14285714285714285,0.03571428571428571,0.751959228515625,0.20241259765625,0.045628173828125,0.03269387950067935,0.02530157470703125,0.0228140869140625,40960.0,7.0,56.90909090909091,8.353419319360716,41.0,53.0,56.0,62.0,77.0,57.535714285714285,8.436663790762752,42.0,53.75,56.5,62.25,77.0,,,,,,,,,,,,,,,5009.97,,,,,,,,,,,,,,,,,,,,,,1563.25,,3519.9300000000003,,,779.0,,27643.82,,,1386.03,,,,,,1058.0,,,,,,,40960.0,,,,,,,,,,,,,,,0.122313720703125,,,,,,,,,,,,,,,,,,,,,,0.038165283203125,,0.08593579101562501,,,0.0190185546875,,0.67489794921875,,,0.033838623046875,,,,,,0.025830078125,,,,,,,1.0,,,,,,,,,,,,,,,0.040771240234375,,,,,,,,,,,,,,,,,,,,,,0.038165283203125,,0.028645263671875004,,,0.0190185546875,,0.02934338909646739,,,0.033838623046875,,,,,,0.025830078125,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,,23.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,1.0,,18.0,,,1.0,,,,,,1.0,,,,,,
銚子市議会議員選挙（2007年04月22日投票）,銚子市議会議員選挙,千葉県,銚子市,20070422.0,2007.0,4.0,22.0,20070415.0,62.53,26.0,31.0,1.1923076923076923,61300.0,,,-1928.0,任期満了,65.41,,,,銚子市議会議員選挙（2007年04月22日投票）,1.0,31.0,26.0,1.1923076923076923,0.0,0.0,0.0,0.06451612903225806,0.07692307692307693,0.7419354838709677,0.22580645161290322,0.03225806451612903,0.7692307692307693,0.19230769230769232,0.038461538461538464,0.752962535167831,0.21947715284520547,0.027560311986963605,0.03273750152903613,0.031353878977886496,0.027560311986963605,37807.990000000005,5.0,59.58064516129032,7.699074906927234,45.0,55.0,58.0,64.5,78.0,59.30769230769231,7.294725337631245,45.0,55.0,58.0,63.5,78.0,,,,,,,,,,,,,,,4715.0,,,,,,,,,,,,,,,,,,,,,,1090.0,,3576.0,,,,,27225.52,,,1201.47,,,,,,,,,,,,,37807.99,,,,,,,,,,,,,,,0.1247090892692259,,,,,,,,,,,,,,,,,,,,,,0.028829884899990717,,0.09458318202052,,,,,0.7200996403141241,,,0.03177820349613931,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0415696964230753,,,,,,,,,,,,,,,,,,,,,,0.028829884899990717,,0.03152772734017333,,,,,0.03130868001365757,,,0.03177820349613931,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,23.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,18.0,,,1.0,,,,,,,,,,,,
銚子市議会議員選挙（2011年04月24日投票）,銚子市議会議員選挙,千葉県,銚子市,20110424.0,2011.0,4.0,24.0,20110417.0,51.74,21.0,23.0,1.0952380952380951,58294.0,,,-3006.0,任期満了,62.53,,,,銚子市議会議員選挙（2011年04月24日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.08695652173913043,0.09523809523809523,0.6956521739130435,0.21739130434782608,0.08695652173913043,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.7046318409633692,0.2200881294359043,0.07528002960072655,0.04403949006021057,0.04401762588718086,0.037640014800363275,29729.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4195.0,,,,,,,,,,,,,,,,,,,,,,,,2517.0,,,,,21551.09,,,1465.91,,,,,,,,,,,,,29729.0,,,,,,,,,,,,,,,0.14110800901476672,,,,,,,,,,,,,,,,,,,,,,,,0.08466480540886004,,,,,0.7249180934441118,,,0.04930909213226143,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.07055400450738336,,,,,,,,,,,,,,,,,,,,,,,,0.04233240270443002,,,,,0.04027322741356177,,,0.04930909213226143,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,18.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,16.0,,,1.0,,,,,,,,,,,,
銚子市議会議員選挙（2015年04月26日投票）,銚子市議会議員選挙,千葉県,銚子市,20150426.0,2015.0,4.0,26.0,20150419.0,50.17,19.0,21.0,1.1052631578947372,,,,,任期満了,51.74,,,,銚子市議会議員選挙（2015年04月26日投票）,1.0,21.0,19.0,1.105263157894737,0.0,0.0,0.0,0.14285714285714285,0.15789473684210525,0.6666666666666666,0.3333333333333333,0.0,0.6842105263157895,0.3157894736842105,0.0,0.6598621017593914,0.34013789824060864,,0.04713300726852796,0.04859112832008695,,27339.0,4.0,58.42857142857143,11.753708345196658,30.0,55.0,63.0,68.0,74.0,58.578947368421055,11.604517221521899,30.0,55.5,63.0,67.0,74.0,,,,,,,,,,,,,,,3977.6099999999997,,,,,,,,,,,,,,,,,,,,,,,,2215.0,,,,,19912.0,,,1234.39,,,,,,,,,,,,,27339.0,,,,,,,,,,,,,,,0.14549215406562052,,,,,,,,,,,,,,,,,,,,,,,,0.08101978858041625,,,,,0.7283368082226855,,,0.04515124913127767,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.07274607703281026,,,,,,,,,,,,,,,,,,,,,,,,0.040509894290208126,,,,,0.045521050513917846,,,0.04515124913127767,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,14.0,,,1.0,,,,,,,,,,,,
銚子市議会議員選挙（2019年04月21日投票）,銚子市議会議員選挙,千葉県,銚子市,20190421.0,2019.0,4.0,21.0,20190414.0,53.71,18.0,25.0,1.3888888888888888,,,,,任期満了,50.17,,,,銚子市議会議員選挙（2019年04月21日投票）,1.0,25.0,18.0,1.3888888888888888,0.0,0.0,0.0,0.2,0.2222222222222222,0.68,0.32,0.0,0.7222222222222222,0.2777777777777778,0.0,0.6771864393681529,0.3228135606318471,,0.03983449643342076,0.040351695078980884,,27665.997000000003,5.0,57.24,13.781959222113525,26.0,47.0,61.0,69.0,74.0,58.05555555555556,12.339963183009287,26.0,49.75,61.0,67.0,73.0,,,,,,,,,,,,,,,2921.7079999999996,,,,,,,,,,,,,,,,,,,,,281.0,,,1650.0,,,,,21673.998,,,1139.2910000000002,,,,,,,,,,,,,27665.997,,,,,,,,,,,,,,,0.10560645979973177,,,,,,,,,,,,,,,,,,,,,0.01015687235128378,,,0.05963999779223572,,,,,0.783416480526619,,,0.04118018953012972,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.05280322989986588,,,,,,,,,,,,,,,,,,,,,0.01015687235128378,,,0.02981999889611786,,,,,0.041232446343506264,,,0.04118018953012972,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,19.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,14.0,,,1.0,,,,,,,,,,,,
鋸南町議会議員選挙（2003年04月27日投票）,鋸南町議会議員選挙,千葉県,鋸南町,20030427.0,2003.0,4.0,27.0,20030422.0,82.78,16.0,18.0,1.125,8736.0,,,,任期満了,,,,,鋸南町議会議員選挙（2003年04月27日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.8125,0.125,0.0625,0.8015597400804965,0.150343162335372,0.04809709758413158,0.05725426714860689,0.050114387445124,0.04809709758413158,7172.99,3.0,59.27777777777778,8.177241830263874,44.0,54.0,58.5,65.75,71.0,59.625,8.192031188905473,44.0,54.0,58.5,66.75,71.0,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,,,,,,,,,,,,345.0,,,,,6369.99,,,,,,,,,,,,,,,,7172.99,,,,,,,,,,,,,,,0.06385063969139787,,,,,,,,,,,,,,,,,,,,,,,,0.04809709758413158,,,,,0.8880522627244706,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.06385063969139787,,,,,,,,,,,,,,,,,,,,,,,,0.04809709758413158,,,,,0.05550326642027941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,,,,
鋸南町議会議員選挙（2007年04月22日投票）,鋸南町議会議員選挙,千葉県,鋸南町,20070422.0,2007.0,4.0,22.0,20070417.0,84.04,12.0,15.0,1.25,8335.0,,,-401.0,任期満了,82.78,,,,鋸南町議会議員選挙（2007年04月22日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.08333333333333333,0.6,0.4,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6134532891895782,0.3865467108104218,,0.0681614765766198,0.06442445180173696,,6947.0,2.0,56.06666666666667,6.06043636126054,46.0,52.0,56.0,60.0,69.0,54.916666666666664,5.345688813323208,46.0,50.5,55.5,58.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,6582.0,,,,,,,,,,,,,,,,6947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05254066503526702,,,,,0.947459334964733,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05254066503526702,,,,,0.06767566678319521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,
鋸南町議会議員選挙（2011年04月24日投票）,鋸南町議会議員選挙,千葉県,鋸南町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,12.0,12.0,1.0,7852.0,,,-483.0,任期満了,84.04,,,,鋸南町議会議員選挙（2011年04月24日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,
鋸南町議会議員選挙（2015年04月26日投票）,鋸南町議会議員選挙,千葉県,鋸南町,20150426.0,2015.0,4.0,26.0,20150421.0,,12.0,14.0,1.1666666666666667,,,,,任期満了,,,,,鋸南町議会議員選挙（2015年04月26日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.75,0.25,0.0,0.6505281690140845,0.3117957746478873,0.03767605633802817,0.07228090766823161,0.07794894366197183,0.03767605633802817,5680.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,,,,,5408.0,,,,,,,,,,,,,,,,5680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04788732394366197,,,,,0.952112676056338,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04788732394366197,,,,,0.07323943661971831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,
鋸南町議会議員選挙（2019年04月21日投票）,鋸南町議会議員選挙,千葉県,鋸南町,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,12.0,12.0,1.0,,,,,任期満了,,,,,鋸南町議会議員選挙（2019年04月21日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,,,,,,,0.0,2.0,62.416666666666664,10.185433498656577,38.0,56.75,67.0,69.25,72.0,62.416666666666664,10.185433498656577,38.0,56.75,67.0,69.25,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,,,
鎌ヶ谷市議会議員補欠選挙（2018年07月08日投票）,鎌ヶ谷市議会議員補欠選挙,千葉県,鎌ヶ谷市,20180708.0,2018.0,7.0,8.0,20180701.0,無投票,2.0,2.0,1.0,,,,,辞職/大内一也氏の衆院選出馬による辞職、及び岩波初美氏の市長選挙出馬に伴う辞職による,,,,,鎌ヶ谷市議会議員補欠選挙（2018年07月08日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,59.0,1.0,58.0,58.5,59.0,59.5,60.0,59.0,1.0,58.0,58.5,59.0,59.5,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
