,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_ふくしま県民党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_民主党,得票数_民進党,得票数_無所属,得票数_社会民主党,得票数_社民党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_草民党,得票数_sum_v,得票率_　,得票率_ふくしま県民党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_民主党,得票率_民進党,得票率_無所属,得票率_社会民主党,得票率_社民党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_草民党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_ふくしま県民党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社民党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_草民党,立候補者数_　,立候補者数_ふくしま県民党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_民主党,立候補者数_民進党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社民党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_草民党,当選者数_　,当選者数_ふくしま県民党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_民主党,当選者数_民進党,当選者数_無所属,当選者数_社会民主党,当選者数_社民党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_草民党
楢葉町議会議員選挙（2017年08月06日投票）,楢葉町議会議員選挙,福島県,楢葉町,20170806.0,2017.0,8.0,6.0,20170727.0,無投票,12.0,11.0,0.9166666666666666,,,,,任期満了/定数割れ,70.95,,,,楢葉町議会議員選挙（2017年08月06日投票）,1.0,11.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.09090909090909091,,,,,,,0.0,0.0,62.45454545454545,6.228433866531141,49.0,60.5,62.0,67.5,70.0,62.45454545454545,6.228433866531141,49.0,60.5,62.0,67.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楢葉町議会議員選挙（2021年08月08日投票）,楢葉町議会議員選挙,福島県,楢葉町,20210808.0,2021.0,8.0,8.0,20210803.0,61.87,11.0,12.0,1.0909090909090908,5896.0,3000.0,2896.0,,任期満了,,,,,楢葉町議会議員選挙（2021年08月08日投票）,1.0,12.0,11.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,,,,0.8181818181818182,0.18181818181818182,0.0,,,,,,,3590.0,1.0,61.5,11.109305408830323,40.0,55.25,64.5,70.5,74.0,60.72727272727273,11.29030887000729,40.0,54.5,64.0,71.0,74.0,,,,,,,,,,3590.0,,,,,,,3590.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,11.0,,,,,,
檜枝岐村議会議員選挙（2007年04月22日投票）,檜枝岐村議会議員選挙,福島県,檜枝岐村,20070422.0,2007.0,4.0,22.0,20070417.0,96.59,8.0,9.0,1.125,499.0,,,,任期満了,,,,,檜枝岐村議会議員選挙（2007年04月22日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.875,0.125,0.0,0.7987421383647799,0.20125786163522014,,0.11410601976639713,0.10062893081761007,,477.0,1.0,53.44444444444444,6.685159536218365,45.0,48.0,55.0,57.0,66.0,54.5,6.34428877022476,46.0,48.0,56.0,57.5,66.0,,,,,,,,,,477.0,,,,,,,477.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,8.0,,,,,,
檜枝岐村議会議員選挙（2011年05月29日投票）,檜枝岐村議会議員選挙,福島県,檜枝岐村,20110529.0,2011.0,5.0,29.0,20110524.0,無投票,8.0,8.0,1.0,498.0,,,-1.0,任期満了,96.59,,,,檜枝岐村議会議員選挙（2011年05月29日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.875,0.0,0.125,0.875,0.0,0.125,,,,,,,0.0,1.0,57.625,5.048205126577168,50.0,52.0,60.0,61.5,63.0,57.625,5.048205126577168,50.0,52.0,60.0,61.5,63.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,8.0,,,,,,
檜枝岐村議会議員選挙（2015年04月26日投票）,檜枝岐村議会議員選挙,福島県,檜枝岐村,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,8.0,8.0,1.0,,,,,任期満了,,,,,檜枝岐村議会議員選挙（2015年04月26日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,1.0,61.625,5.048205126577168,54.0,56.0,64.0,65.5,67.0,61.625,5.048205126577168,54.0,56.0,64.0,65.5,67.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,8.0,,,,,,
檜枝岐村議会議員選挙（2019年04月21日投票）,檜枝岐村議会議員選挙,福島県,檜枝岐村,20190421.0,2019.0,4.0,21.0,20190416.0,無投票,8.0,8.0,1.0,,,,,任期満了,,,,,檜枝岐村議会議員選挙（2019年04月21日投票）,1.0,8.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0,61.375,9.733158531535382,41.0,57.0,63.5,69.5,71.0,61.375,9.733158531535382,41.0,57.0,63.5,69.5,71.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,8.0,,,,,,
泉崎村議会議員補欠選挙（2009年12月13日投票）,泉崎村議会議員補欠選挙,福島県,泉崎村,20091213.0,2009.0,12.0,13.0,20091208.0,70.62,3.0,4.0,1.3333333333333333,5449.0,,,,その他,,,,,泉崎村議会議員補欠選挙（2009年12月13日投票）,1.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,,0.461864406779661,0.538135593220339,,0.2309322033898305,0.2690677966101695,3776.0,2.0,57.75,4.085033659592048,51.0,57.0,59.0,59.75,62.0,57.333333333333336,4.642796092394707,51.0,55.0,59.0,60.5,62.0,,,,,,,766.0,,,3010.0,,,,,,,3776.0,,,,,,,0.2028601694915254,,,0.7971398305084746,,,,,,,1.0,,,,,,,0.2028601694915254,,,0.2657132768361582,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,0.0,,,3.0,,,,,,
泉崎村議会議員選挙（2007年09月16日投票）,泉崎村議会議員選挙,福島県,泉崎村,20070916.0,2007.0,9.0,16.0,20070911.0,84.74,12.0,14.0,1.1666666666666667,5458.0,,,,任期満了,,,,,泉崎村議会議員選挙（2007年09月16日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0.7857142857142857,0.21428571428571427,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7847359231776516,0.2152640768223483,,0.07133962937978651,0.0717546922741161,,4582.0,3.0,61.92857142857143,5.3647564944644,52.0,57.25,62.5,66.0,70.0,61.0,5.212165257037297,52.0,57.0,60.0,63.75,70.0,,,,,,,286.37,,,4024.35,,,,,,271.28,4582.0,,,,,,,0.06249890877346137,,,0.8782955041466608,,,,,,0.059205587079877775,1.0,,,,,,,0.06249890877346137,,,0.07319129201222173,,,,,,0.059205587079877775,,,,,,,1.0,,,12.0,,,,,,1.0,,,,,,,1.0,,,11.0,,,,,,0.0
泉崎村議会議員選挙（2011年09月18日投票）,泉崎村議会議員選挙,福島県,泉崎村,20110918.0,2011.0,9.0,18.0,20110913.0,79.43,10.0,11.0,1.1,5391.0,,,-67.0,任期満了,84.74,,,,泉崎村議会議員選挙（2011年09月18日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.8181818181818182,0.0,0.18181818181818182,0.8,0.0,0.2,0.8132359868111163,,0.18676401318888367,0.09035955409012403,,0.09338200659444183,4246.0,2.0,62.90909090909091,5.071391156720492,53.0,61.0,62.0,66.5,70.0,62.2,4.770744176750625,53.0,61.0,62.0,65.5,70.0,,,,,,,499.0,,,3747.0,,,,,,,4246.0,,,,,,,0.11752237399905793,,,0.882477626000942,,,,,,,1.0,,,,,,,0.11752237399905793,,,0.0882477626000942,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
泉崎村議会議員選挙（2015年09月20日投票）,泉崎村議会議員選挙,福島県,泉崎村,20150920.0,2015.0,9.0,20.0,20150915.0,74.78,10.0,12.0,1.2,,,,,任期満了,79.43,,,,泉崎村議会議員選挙（2015年09月20日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.75,0.25,0.0,0.9,0.1,0.0,0.8356105947931216,0.16438940520687836,,0.09284562164368018,0.05479646840229279,,3844.5299999999997,2.0,65.66666666666667,5.233439489369194,57.0,62.25,65.5,68.5,77.0,66.5,5.315072906367325,57.0,65.0,66.0,69.5,77.0,,,,,,,478.0,,,3366.5299999999997,,,,,,,3844.5299999999997,,,,,,,0.12433249317862002,,,0.87566750682138,,,,,,,1.0,,,,,,,0.12433249317862002,,,0.07960613698376182,,,,,,,,,,,,,1.0,,,11.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
泉崎村議会議員選挙（2019年09月22日投票）,泉崎村議会議員選挙,福島県,泉崎村,20190922.0,2019.0,9.0,22.0,20190917.0,72.89,10.0,11.0,1.1,,,,,任期満了,74.78,,,,泉崎村議会議員選挙（2019年09月22日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.2727272727272727,0.0,0.7,0.3,0.0,0.6024827264877778,0.39751727351222227,,0.07531034081097222,0.13250575783740742,,3785.999,2.0,65.54545454545455,10.307663842224267,45.0,62.5,69.0,71.0,81.0,64.0,9.518403227432634,45.0,61.75,68.0,69.75,75.0,,,,,,,438.0,,,3347.999,,,,,,,3785.999,,,,,,,0.11568941249060025,,,0.8843105875093997,,,,,,,1.0,,,,,,,0.11568941249060025,,,0.08843105875093997,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
浅川町議会議員補欠選挙（2018年10月14日投票）,浅川町議会議員補欠選挙,福島県,浅川町,20181014.0,2018.0,10.0,14.0,20181009.0,無投票,1.0,1.0,1.0,,,,,その他/江田文男氏の町長選出馬による辞職のため,,,,,浅川町議会議員補欠選挙（2018年10月14日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
浅川町議会議員選挙（2007年09月16日投票）,浅川町議会議員選挙,福島県,浅川町,20070916.0,2007.0,9.0,16.0,20070911.0,83.18,12.0,13.0,1.0833333333333333,5786.0,,,,任期満了,,,,,浅川町議会議員選挙（2007年09月16日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.7579323387266232,0.1538138264341248,0.08825383483925195,0.07579323387266232,0.0769069132170624,0.08825383483925195,4759.0,2.0,60.92307692307692,5.398882198574334,51.0,58.0,62.0,66.0,68.0,60.333333333333336,5.2014955114424115,51.0,57.25,61.5,64.5,67.0,,,,,,,682.0,,,4077.0,,,,,,,4759.0,,,,,,,0.14330741752469006,,,0.85669258247531,,,,,,,1.0,,,,,,,0.07165370876234503,,,0.07788114386139182,,,,,,,,,,,,,2.0,,,11.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
浅川町議会議員選挙（2011年09月18日投票）,浅川町議会議員選挙,福島県,浅川町,20110918.0,2011.0,9.0,18.0,20110913.0,79.32,12.0,13.0,1.0833333333333333,5643.0,,,-143.0,任期満了,83.18,,,,浅川町議会議員選挙（2011年09月18日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.75,0.25,0.0,0.7421981004070556,0.25780189959294436,,0.07421981004070556,0.08593396653098145,,4422.0,2.0,62.92307692307692,7.93688117841238,42.0,59.0,65.0,68.0,72.0,62.916666666666664,8.260935513339609,42.0,58.25,65.5,68.5,72.0,,,,,,,632.0,,,3790.0,,,,,,,4422.0,,,,,,,0.14292175486205336,,,0.8570782451379466,,,,,,,1.0,,,,,,,0.07146087743102668,,,0.0779162041034497,,,,,,,,,,,,,2.0,,,11.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
浅川町議会議員選挙（2015年09月13日投票）,浅川町議会議員選挙,福島県,浅川町,20150913.0,2015.0,9.0,13.0,20150908.0,無投票,12.0,12.0,1.0,,,,,任期満了,79.32,,,,浅川町議会議員選挙（2015年09月13日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,2.0,65.66666666666667,7.866949147470631,46.0,62.25,66.5,71.25,76.0,65.66666666666667,7.866949147470631,46.0,62.25,66.5,71.25,76.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,10.0,,,,,,,,,,,,,2.0,,,10.0,,,,,,
浅川町議会議員選挙（2019年09月15日投票）,浅川町議会議員選挙,福島県,浅川町,20190915.0,2019.0,9.0,15.0,20190910.0,76.02,12.0,13.0,1.0833333333333333,,,,,任期満了,,,,,浅川町議会議員選挙（2019年09月15日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6721270786795731,0.3278729213204269,,0.07468078651995257,0.08196823033010672,,4029.0,3.0,64.46153846153847,9.451213879020104,41.0,63.0,65.0,69.0,78.0,63.833333333333336,9.572820320516252,41.0,62.75,65.0,68.25,78.0,,,,,171.0,,601.0,,,3257.0,,,,,,,4029.0,,,,,0.04244229337304542,,0.14916852817076198,,,0.8083891784561926,,,,,,,1.0,,,,,0.04244229337304542,,0.07458426408538099,,,0.08083891784561927,,,,,,,,,,,1.0,,2.0,,,10.0,,,,,,,,,,,1.0,,2.0,,,9.0,,,,,,
浪江町議会議員補欠選挙（2018年08月05日投票）,浪江町議会議員補欠選挙,福島県,浪江町,20180805.0,2018.0,8.0,5.0,20180726.0,43.07,1.0,2.0,2.0,,,,,辞職/吉田数博氏の町長選出馬による辞職のため,,,,,浪江町議会議員補欠選挙（2018年08月05日投票）,1.0,2.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,,,,,,,0.0,1.0,63.5,0.5,63.0,63.25,63.5,63.75,64.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,,,,
浪江町議会議員選挙（2005年04月17日投票）,浪江町議会議員選挙,福島県,浪江町,20050417.0,2005.0,4.0,17.0,20050412.0,78.03,20.0,21.0,1.05,17841.0,,,,任期満了,,,,,浪江町議会議員選挙（2005年04月17日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.7619047619047619,0.23809523809523808,0.0,0.75,0.25,0.0,0.7818528233151184,0.21814717668488162,,0.0488658014571949,0.04362943533697632,,13724.999999999998,3.0,57.476190476190474,7.274345315782214,46.0,53.0,57.0,62.0,72.0,56.75,6.669895051648114,46.0,52.5,56.0,61.25,71.0,,,,956.0,,,764.0,,,12005.0,,,,,,,13725.0,,,,0.06965391621129326,,,0.0556648451730419,,,0.8746812386156648,,,,,,,1.0,,,,0.06965391621129326,,,0.0556648451730419,,,0.046035854663982356,,,,,,,,,,1.0,,,1.0,,,19.0,,,,,,,,,,1.0,,,1.0,,,18.0,,,,,,
浪江町議会議員選挙（2009年04月12日投票）,浪江町議会議員選挙,福島県,浪江町,20090412.0,2009.0,4.0,12.0,20090407.0,78.17,20.0,22.0,1.1,17458.0,,,-383.0,任期満了,78.03,,,,浪江町議会議員選挙（2009年04月12日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.045454545454545456,0.05,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.75,0.2,0.05,0.7395143192890797,0.21342158222966537,0.0470640984812549,0.043500842311122334,0.05335539555741634,0.0470640984812549,13470.99,3.0,58.22727272727273,6.999557246918734,41.0,54.25,58.5,62.0,72.0,58.25,7.231009611388993,41.0,54.5,58.5,62.5,72.0,,,,881.0,,,664.0,,,11925.99,,,,,,,13470.99,,,,0.06539979615455137,,,0.049291106295825324,,,0.8853090975496233,,,,,,,1.0,,,,0.06539979615455137,,,0.049291106295825324,,,0.04426545487748117,,,,,,,,,,1.0,,,1.0,,,20.0,,,,,,,,,,1.0,,,1.0,,,18.0,,,,,,
浪江町議会議員選挙（2013年04月21日投票）,浪江町議会議員選挙,福島県,浪江町,20130421.0,2013.0,4.0,21.0,20130411.0,53.81,16.0,23.0,1.4375,16326.0,,,-1132.0,任期満了,78.17,,,,浪江町議会議員選挙（2013年04月21日投票）,1.0,23.0,16.0,1.4375,0.0,0.0,0.0,0.043478260869565216,0.0625,0.5652173913043478,0.391304347826087,0.043478260869565216,0.6875,0.3125,0.0,0.6497874552385352,0.3202356474529283,0.029976897308536442,0.04998365040296425,0.03558173860588092,0.029976897308536442,8657.0,2.0,57.73913043478261,8.598368861007492,33.0,54.5,58.0,63.0,76.0,58.1875,9.586571011054996,33.0,54.75,59.5,63.5,76.0,,,,,,,681.0,,,7976.000000000001,,,,,,,8657.0,,,,,,,0.07866466443340649,,,0.9213353355665936,,,,,,,1.0,,,,,,,0.07866466443340649,,,0.04187887888939062,,,,,,,,,,,,,1.0,,,22.0,,,,,,,,,,,,,1.0,,,15.0,,,,,,
浪江町議会議員選挙（2017年04月23日投票）,浪江町議会議員選挙,福島県,浪江町,20170423.0,2017.0,4.0,23.0,20170418.0,45.21,16.0,17.0,1.0625,15779.0,,,-547.0,任期満了,53.81,,,,浪江町議会議員選挙（2017年04月23日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.75,0.25,0.0,0.7372236678872922,0.22813306955286933,0.03464326255983843,0.06143530565727435,0.05703326738821733,0.03464326255983843,7020.99,0.0,59.64705882352941,10.069997233895222,36.0,58.0,62.0,65.0,73.0,59.5,10.362190888031353,36.0,57.5,62.5,65.25,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浪江町議会議員選挙（2021年04月18日投票）,浪江町議会議員選挙,福島県,浪江町,20210418.0,2021.0,4.0,18.0,20210408.0,無投票,16.0,16.0,1.0,14786.0,7232.0,7554.0,-993.0,任期満了,45.21,,,,浪江町議会議員選挙（2021年04月18日投票）,1.0,16.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6875,0.25,0.0625,0.6875,0.25,0.0625,,,,,,,0.0,1.0,62.5625,7.566114838541641,41.0,61.5,63.5,66.75,73.0,62.5625,7.566114838541641,41.0,61.5,63.5,66.75,73.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,16.0,,,,,,
湯川村議会議員補欠選挙（2011年10月30日投票）,湯川村議会議員補欠選挙,福島県,湯川村,20111030.0,2011.0,10.0,30.0,20111025.0,63.31,1.0,2.0,2.0,2723.0,,,,その他,,,,,湯川村議会議員補欠選挙（2011年10月30日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,1682.0,1.0,51.5,10.5,41.0,46.25,51.5,56.75,62.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,1682.0,,,,,,,1682.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
湯川村議会議員補欠選挙（2015年10月25日投票）,湯川村議会議員補欠選挙,福島県,湯川村,20151025.0,2015.0,10.0,25.0,20151020.0,79.84,1.0,3.0,3.0,,,,,その他,63.31,,,,湯川村議会議員補欠選挙（2015年10月25日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,1954.0,1.0,61.333333333333336,8.498365855987975,53.0,55.5,58.0,65.5,73.0,53.0,0.0,53.0,53.0,53.0,53.0,53.0,,,,,,,,,,1954.0,,,,,,,1954.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,
湯川村議会議員補欠選挙（2019年10月27日投票）,湯川村議会議員補欠選挙,福島県,湯川村,20191027.0,2019.0,10.0,27.0,20191022.0,81.24,1.0,2.0,2.0,,,,,辞職,79.84,,,,湯川村議会議員補欠選挙（2019年10月27日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,2038.0,1.0,65.5,2.5,63.0,64.25,65.5,66.75,68.0,68.0,0.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,2038.0,,,,,,,2038.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,
湯川村議会議員選挙（2009年04月05日投票）,湯川村議会議員選挙,福島県,湯川村,20090405.0,2009.0,4.0,5.0,20090331.0,無投票,10.0,10.0,1.0,2816.0,,,,任期満了,,,,,湯川村議会議員選挙（2009年04月05日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0.9,0.1,0.0,,,,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
湯川村議会議員選挙（2013年04月07日投票）,湯川村議会議員選挙,福島県,湯川村,20130407.0,2013.0,4.0,7.0,20130402.0,79.18,10.0,11.0,1.1,,,,,任期満了,,,,,湯川村議会議員選挙（2013年04月07日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.8181818181818182,0.18181818181818182,0.0,0.8,0.2,0.0,0.792289156626506,0.20771084337349396,,0.08803212851405623,0.10385542168674698,,2075.0,2.0,61.45454545454545,7.114180926005037,42.0,62.0,63.0,65.5,68.0,61.4,7.459222479588607,42.0,62.25,63.5,66.25,68.0,,,,,,,173.0,,,1902.0,,,,,,,2075.0,,,,,,,0.08337349397590361,,,0.9166265060240963,,,,,,,1.0,,,,,,,0.08337349397590361,,,0.09166265060240963,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,9.0,,,,,,
湯川村議会議員選挙（2017年04月09日投票）,湯川村議会議員選挙,福島県,湯川村,20170409.0,2017.0,4.0,9.0,20170404.0,78.43,10.0,12.0,1.2,,,,,任期満了,79.18,,,,湯川村議会議員選挙（2017年04月09日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.16666666666666666,0.1,0.6666666666666666,0.3333333333333333,0.0,0.7,0.3,0.0,0.6721230968334603,0.32787690316653983,,0.08401538710418253,0.08196922579163496,,2076.999,0.0,64.5,8.118907972545733,46.0,59.5,67.0,69.0,75.0,63.1,8.055432949258531,46.0,58.5,65.0,68.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湯川村議会議員選挙（2021年04月11日投票）,湯川村議会議員選挙,福島県,湯川村,20210411.0,2021.0,4.0,11.0,20210406.0,78.8,9.0,11.0,1.2222222222222223,2561.0,1203.0,1358.0,,任期満了,78.43,,,,湯川村議会議員選挙（2021年04月11日投票）,1.0,11.0,9.0,1.2222222222222223,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.7272727272727273,0.2727272727272727,0.0,0.7777777777777778,0.2222222222222222,0.0,0.697289156626506,0.30271084337349397,,0.08716114457831325,0.10090361445783132,,1992.0,2.0,65.81818181818181,7.017098361964694,50.0,63.0,66.0,70.0,78.0,66.22222222222223,7.641666161799732,50.0,64.0,68.0,70.0,78.0,,,,,,,182.0,,,1810.0,,,,,,,1992.0,,,,,,,0.09136546184738956,,,0.9086345381526104,,,,,,,1.0,,,,,,,0.09136546184738956,,,0.09086345381526104,,,,,,,,,,,,,1.0,,,10.0,,,,,,,,,,,,,1.0,,,8.0,,,,,,
猪苗代町議会議員補欠選挙（2011年06月26日投票）,猪苗代町議会議員補欠選挙,福島県,猪苗代町,20110626.0,2011.0,6.0,26.0,20110621.0,72.48,2.0,4.0,2.0,13133.0,,,,その他,,,,,猪苗代町議会議員補欠選挙（2011年06月26日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,8377.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,8377.0,,,,,,,8377.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,,
