,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_NHKから自国民を守る党,得票数_さいたま未来,得票数_しょぼい政党,得票数_はにゅう市民ネットワーク,得票数_みんなの党,得票数_よしかわ市民ネットワーク,得票数_オリーブの木,得票数_スーパークレイジー君党,得票数_チームはんのう,得票数_テレビ改革党,得票数_ネクスト草加,得票数_ネットワーク三芳,得票数_人生ひゃくねん党,得票数_住民自治を進める街づくり会議,得票数_公募型競争入札を促進する会,得票数_公明党,得票数_創健の会,得票数_創建の会,得票数_国民会議,得票数_国民民主党,得票数_地域政党蓮田から変える会,得票数_富士見市民ネットワーク,得票数_少子化対策党,得票数_市民ネットワーク・かわぐち,得票数_市民ネットワーク所沢,得票数_市民ネットワーク鶴ヶ島,得票数_平和の党,得票数_平成改新,得票数_幸福実現党,得票数_愛煙党,得票数_新党・市民の力,得票数_新党市民の力,得票数_新社会党,得票数_日本を元気にする会,得票数_日本共産党,得票数_日本創新党,得票数_日本労働党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_生き活きネットワーク鴻巣／吹上,得票数_生活者ネットワーク さいたま市,得票数_生活者ネットワークさいたま市,得票数_社会民主党,得票数_税金のムダづかいをなくす党,得票数_立憲民主党,得票数_維新の党,得票数_自由党,得票数_自由大丈夫党,得票数_自由民主党,得票数_見沼区の未来を創る会,得票数_議席を減らします党,得票数_越谷市民ネットワーク,得票数_青年自由,得票数_青年自由党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_NHKから自国民を守る党,得票率_さいたま未来,得票率_しょぼい政党,得票率_はにゅう市民ネットワーク,得票率_みんなの党,得票率_よしかわ市民ネットワーク,得票率_オリーブの木,得票率_スーパークレイジー君党,得票率_チームはんのう,得票率_テレビ改革党,得票率_ネクスト草加,得票率_ネットワーク三芳,得票率_人生ひゃくねん党,得票率_住民自治を進める街づくり会議,得票率_公募型競争入札を促進する会,得票率_公明党,得票率_創健の会,得票率_創建の会,得票率_国民会議,得票率_国民民主党,得票率_地域政党蓮田から変える会,得票率_富士見市民ネットワーク,得票率_少子化対策党,得票率_市民ネットワーク・かわぐち,得票率_市民ネットワーク所沢,得票率_市民ネットワーク鶴ヶ島,得票率_平和の党,得票率_平成改新,得票率_幸福実現党,得票率_愛煙党,得票率_新党・市民の力,得票率_新党市民の力,得票率_新社会党,得票率_日本を元気にする会,得票率_日本共産党,得票率_日本創新党,得票率_日本労働党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_生き活きネットワーク鴻巣／吹上,得票率_生活者ネットワーク さいたま市,得票率_生活者ネットワークさいたま市,得票率_社会民主党,得票率_税金のムダづかいをなくす党,得票率_立憲民主党,得票率_維新の党,得票率_自由党,得票率_自由大丈夫党,得票率_自由民主党,得票率_見沼区の未来を創る会,得票率_議席を減らします党,得票率_越谷市民ネットワーク,得票率_青年自由,得票率_青年自由党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_NHKから自国民を守る党,一人あたり得票率_さいたま未来,一人あたり得票率_しょぼい政党,一人あたり得票率_はにゅう市民ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_よしかわ市民ネットワーク,一人あたり得票率_オリーブの木,一人あたり得票率_スーパークレイジー君党,一人あたり得票率_チームはんのう,一人あたり得票率_テレビ改革党,一人あたり得票率_ネクスト草加,一人あたり得票率_ネットワーク三芳,一人あたり得票率_人生ひゃくねん党,一人あたり得票率_住民自治を進める街づくり会議,一人あたり得票率_公募型競争入札を促進する会,一人あたり得票率_公明党,一人あたり得票率_創健の会,一人あたり得票率_創建の会,一人あたり得票率_国民会議,一人あたり得票率_国民民主党,一人あたり得票率_地域政党蓮田から変える会,一人あたり得票率_富士見市民ネットワーク,一人あたり得票率_少子化対策党,一人あたり得票率_市民ネットワーク・かわぐち,一人あたり得票率_市民ネットワーク所沢,一人あたり得票率_市民ネットワーク鶴ヶ島,一人あたり得票率_平和の党,一人あたり得票率_平成改新,一人あたり得票率_幸福実現党,一人あたり得票率_愛煙党,一人あたり得票率_新党・市民の力,一人あたり得票率_新党市民の力,一人あたり得票率_新社会党,一人あたり得票率_日本を元気にする会,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本労働党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_生き活きネットワーク鴻巣／吹上,一人あたり得票率_生活者ネットワーク さいたま市,一人あたり得票率_生活者ネットワークさいたま市,一人あたり得票率_社会民主党,一人あたり得票率_税金のムダづかいをなくす党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由党,一人あたり得票率_自由大丈夫党,一人あたり得票率_自由民主党,一人あたり得票率_見沼区の未来を創る会,一人あたり得票率_議席を減らします党,一人あたり得票率_越谷市民ネットワーク,一人あたり得票率_青年自由,一人あたり得票率_青年自由党,立候補者数_NHKから国民を守る党,立候補者数_NHKから自国民を守る党,立候補者数_さいたま未来,立候補者数_しょぼい政党,立候補者数_はにゅう市民ネットワーク,立候補者数_みんなの党,立候補者数_よしかわ市民ネットワーク,立候補者数_オリーブの木,立候補者数_スーパークレイジー君党,立候補者数_チームはんのう,立候補者数_テレビ改革党,立候補者数_ネクスト草加,立候補者数_ネットワーク三芳,立候補者数_人生ひゃくねん党,立候補者数_住民自治を進める街づくり会議,立候補者数_公募型競争入札を促進する会,立候補者数_公明党,立候補者数_創健の会,立候補者数_創建の会,立候補者数_国民会議,立候補者数_国民民主党,立候補者数_地域政党蓮田から変える会,立候補者数_富士見市民ネットワーク,立候補者数_少子化対策党,立候補者数_市民ネットワーク・かわぐち,立候補者数_市民ネットワーク所沢,立候補者数_市民ネットワーク鶴ヶ島,立候補者数_平和の党,立候補者数_平成改新,立候補者数_幸福実現党,立候補者数_愛煙党,立候補者数_新党・市民の力,立候補者数_新党市民の力,立候補者数_新社会党,立候補者数_日本を元気にする会,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本労働党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_生き活きネットワーク鴻巣／吹上,立候補者数_生活者ネットワーク さいたま市,立候補者数_生活者ネットワークさいたま市,立候補者数_社会民主党,立候補者数_税金のムダづかいをなくす党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由党,立候補者数_自由大丈夫党,立候補者数_自由民主党,立候補者数_見沼区の未来を創る会,立候補者数_議席を減らします党,立候補者数_越谷市民ネットワーク,立候補者数_青年自由,立候補者数_青年自由党,当選者数_NHKから国民を守る党,当選者数_NHKから自国民を守る党,当選者数_さいたま未来,当選者数_しょぼい政党,当選者数_はにゅう市民ネットワーク,当選者数_みんなの党,当選者数_よしかわ市民ネットワーク,当選者数_オリーブの木,当選者数_スーパークレイジー君党,当選者数_チームはんのう,当選者数_テレビ改革党,当選者数_ネクスト草加,当選者数_ネットワーク三芳,当選者数_人生ひゃくねん党,当選者数_住民自治を進める街づくり会議,当選者数_公募型競争入札を促進する会,当選者数_公明党,当選者数_創健の会,当選者数_創建の会,当選者数_国民会議,当選者数_国民民主党,当選者数_地域政党蓮田から変える会,当選者数_富士見市民ネットワーク,当選者数_少子化対策党,当選者数_市民ネットワーク・かわぐち,当選者数_市民ネットワーク所沢,当選者数_市民ネットワーク鶴ヶ島,当選者数_平和の党,当選者数_平成改新,当選者数_幸福実現党,当選者数_愛煙党,当選者数_新党・市民の力,当選者数_新党市民の力,当選者数_新社会党,当選者数_日本を元気にする会,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本労働党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_生き活きネットワーク鴻巣／吹上,当選者数_生活者ネットワーク さいたま市,当選者数_生活者ネットワークさいたま市,当選者数_社会民主党,当選者数_税金のムダづかいをなくす党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由党,当選者数_自由大丈夫党,当選者数_自由民主党,当選者数_見沼区の未来を創る会,当選者数_議席を減らします党,当選者数_越谷市民ネットワーク,当選者数_青年自由,当選者数_青年自由党
越谷市議会議員選挙（2003年04月27日投票）,越谷市議会議員選挙,埼玉県,越谷市,20030427.0,2003.0,4.0,27.0,20030420.0,43.3,32.0,44.0,1.375,244828.0,,,10901.0,任期満了,44.54,,,,越谷市議会議員選挙（2003年04月27日投票）,1.0,44.0,32.0,1.375,0.0,0.0,0.0,0.25,0.25,0.6363636363636364,0.36363636363636365,0.0,0.75,0.25,0.0,0.6833078260537276,0.3166921739462723,,0.024403850930490273,0.01979326087164202,,104676.0,7.0,52.97727272727273,11.21380771509278,26.0,50.0,54.0,59.0,76.0,56.15625,8.101347785245366,37.0,51.75,55.0,59.25,76.0,,,,,,,,,,,,,,,,,20269.37,,,,,,,,,,,,,,,,,,,9997.56,,,,7708.0,,,48116.630000000005,,,,1766.0,,,,,,11183.44,,,5635.0,,,104676.0,,,,,,,,,,,,,,,,,0.19363913408995376,,,,,,,,,,,,,,,,,,,0.09550957239481829,,,,0.07363674576789331,,,0.45967203561465864,,,,0.016871107035041463,,,,,,0.1068386258550193,,,0.05383277924261531,,,1.0,,,,,,,,,,,,,,,,,0.03227318901499229,,,,,,,,,,,,,,,,,,,0.019101914478963658,,,,0.024545581922631104,,,0.020894183437029937,,,,0.016871107035041463,,,,,,0.026709656463754824,,,0.017944259747538435,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,5.0,,,,3.0,,,22.0,,,,1.0,,,,,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,4.0,,,,3.0,,,15.0,,,,0.0,,,,,,3.0,,,1.0,,
越谷市議会議員選挙（2007年04月22日投票）,越谷市議会議員選挙,埼玉県,越谷市,20070422.0,2007.0,4.0,22.0,20070415.0,44.03,32.0,42.0,1.3125,250699.0,,,5871.0,任期満了,43.3,,,,越谷市議会議員選挙（2007年04月22日投票）,1.0,42.0,32.0,1.3125,0.0,0.0,0.0,0.2619047619047619,0.21875,0.5714285714285714,0.38095238095238093,0.047619047619047616,0.6875,0.28125,0.03125,0.5897836421760357,0.3594977603942439,0.05071859742972035,0.024574318424001488,0.022468610024640245,0.025359298714860173,109171.0,6.0,52.642857142857146,11.567239100501178,27.0,46.5,55.0,60.0,73.0,50.3125,11.60667238057489,27.0,41.0,54.5,59.0,71.0,,,,,,,,,,,,,,,,,18386.17,,,,,,,,,,,,,,,,,,,9356.9,,,,13517.0,,,52161.93,,,,,,,,,,11238.0,,,4511.0,,,109171.0,,,,,,,,,,,,,,,,,0.16841624607267497,,,,,,,,,,,,,,,,,,,0.08570865889292943,,,,0.12381493253702906,,,0.47780023999047366,,,,,,,,,,0.10293942530525506,,,0.041320497201637794,,,1.0,,,,,,,,,,,,,,,,,0.03368324921453499,,,,,,,,,,,,,,,,,,,0.021427164723232358,,,,0.030953733134257266,,,0.020773923477846682,,,,,,,,,,0.025734856326313765,,,0.020660248600818897,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,23.0,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,14.0,,,,,,,,,,4.0,,,1.0,,
越谷市議会議員選挙（2011年04月24日投票）,越谷市議会議員選挙,埼玉県,越谷市,20110424.0,2011.0,4.0,24.0,20110417.0,39.76,32.0,41.0,1.28125,259174.0,,,8475.0,任期満了,44.03,,,,越谷市議会議員選挙（2011年04月24日投票）,1.0,41.0,32.0,1.28125,0.0,0.0,0.0,0.24390243902439024,0.25,0.5609756097560976,0.4146341463414634,0.024390243902439025,0.625,0.34375,0.03125,0.6341600236197225,0.3417084932585375,0.024131483121739985,0.027572174939987933,0.020100499603443383,0.024131483121739985,101610.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18411.0,,,,,,,,,,,,,,,,,,,8212.0,,,,14499.0,,,37410.0,,,,,,,,,,19172.0,,,3906.0,,,101610.0,,,,,,,,,,,,,,,,,0.1811927959846472,,,,,,,,,,,,,,,,,,,0.08081881704556639,,,,0.14269264836138176,,,0.3681724239740183,,,,,,,,,,0.1886822163172916,,,0.038441098317094774,,,1.0,,,,,,,,,,,,,,,,,0.03019879933077453,,,,,,,,,,,,,,,,,,,0.020204704261391596,,,,0.023782108060230293,,,0.020454023554112126,,,,,,,,,,0.03144703605288193,,,0.038441098317094774,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,4.0,,,,6.0,,,18.0,,,,,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,5.0,,,12.0,,,,,,,,,,6.0,,,1.0,,
越谷市議会議員選挙（2015年04月26日投票）,越谷市議会議員選挙,埼玉県,越谷市,20150426.0,2015.0,4.0,26.0,20150419.0,38.99,32.0,44.0,1.375,,,,,任期満了,39.76,,,,越谷市議会議員選挙（2015年04月26日投票）,1.0,44.0,32.0,1.375,0.0,0.0,0.0,0.22727272727272727,0.25,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.75,0.1875,0.0625,0.6560656043330652,0.2670362266224464,0.0768981690444885,0.02523329247434866,0.0166897641639029,0.03844908452224425,101914.0,7.0,50.20454545454545,10.665534009250514,25.0,39.75,50.0,59.0,70.0,49.125,11.307491985405075,25.0,39.0,49.5,59.0,70.0,,,,,,,,,,,,,,,,,17167.0,,,,,,,,,,,,,613.0,,,,,,9336.45,,,,12032.0,,,36498.18,,,,,,,,,,20582.82,,,5684.55,,,101914.0,,,,,,,,,,,,,,,,,0.1684459446199737,,,,,,,,,,,,,0.006014875287006692,,,,,,0.09161106423062583,,,,0.11806032537237278,,,0.3581272445395137,,,,,,,,,,0.20196263516298055,,,0.05577791078752674,,,1.0,,,,,,,,,,,,,,,,,0.02807432410332895,,,,,,,,,,,,,0.006014875287006692,,,,,,0.022902766057656457,,,,0.029515081343093195,,,0.017906362226975687,,,,,,,,,,0.028851805023282936,,,0.02788895539376337,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,1.0,,,,,,4.0,,,,4.0,,,20.0,,,,,,,,,,7.0,,,2.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,0.0,,,,,,3.0,,,,3.0,,,12.0,,,,,,,,,,6.0,,,2.0,,
越谷市議会議員選挙（2019年04月21日投票）,越谷市議会議員選挙,埼玉県,越谷市,20190421.0,2019.0,4.0,21.0,20190414.0,35.48,32.0,40.0,1.25,279487.0,,,,任期満了,38.99,,,,越谷市議会議員選挙（2019年04月21日投票）,1.0,40.0,32.0,1.25,0.0,0.0,0.0,0.225,0.25,0.65,0.35,0.0,0.8125,0.1875,0.0,0.7821296203802208,0.21787037961977923,,0.03008190847616234,0.015562169972841374,,97753.995,9.0,52.15,10.555922508241522,29.0,43.0,53.5,61.25,72.0,52.0,10.69462481810372,29.0,43.0,53.0,62.25,72.0,,,,,,,,,,,,,,,,,17337.0,,,,,,,,,,,,,546.0,,,,,,8096.325000000001,,,1705.589,,,,26682.665,,,,1005.0,,13788.0,,,,21230.293999999998,,,7363.122,,,97753.995,,,,,,,,,,,,,,,,,0.17735336545580568,,,,,,,,,,,,,0.005585449474469048,,,,,,0.08282346926077037,,,0.01744776773573295,,,,0.2729572842521679,,,,0.01028090974696226,,0.14104794387175687,,,,0.21718083235370583,,,0.07532297784862911,,,1.0,,,,,,,,,,,,,,,,,0.02955889424263428,,,,,,,,,,,,,0.005585449474469048,,,,,,0.020705867315192594,,,0.01744776773573295,,,,0.01949694887515485,,,,0.01028090974696226,,0.03526198596793922,,,,0.03102583319338655,,,0.037661488924314555,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,1.0,,,,,,4.0,,,1.0,,,,14.0,,,,1.0,,4.0,,,,7.0,,,2.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,0.0,,,,,,4.0,,,1.0,,,,8.0,,,,0.0,,4.0,,,,7.0,,,2.0,,
長瀞町議会議員補欠選挙（2021年07月04日投票）,長瀞町議会議員補欠選挙,埼玉県,長瀞町,20210704.0,2021.0,7.0,4.0,20210629.0,無投票,1.0,1.0,1.0,6009.0,2907.0,3102.0,,その他,,,,,長瀞町議会議員補欠選挙（2021年07月04日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
長瀞町議会議員選挙（2007年04月22日投票）,長瀞町議会議員選挙,埼玉県,長瀞町,20070422.0,2007.0,4.0,22.0,20070417.0,無投票,10.0,10.0,1.0,6883.0,,,,任期満了,,,,,長瀞町議会議員選挙（2007年04月22日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,2.0,64.4,5.2573757712379665,56.0,61.0,64.0,67.0,75.0,64.4,5.2573757712379665,56.0,61.0,64.0,67.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,9.0,,,,,,,,,,,,,,,
長瀞町議会議員選挙（2011年04月24日投票）,長瀞町議会議員選挙,埼玉県,長瀞町,20110424.0,2011.0,4.0,24.0,20110419.0,73.64,10.0,11.0,1.1,6556.0,,,-327.0,任期満了,,,,,長瀞町議会議員選挙（2011年04月24日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.18181818181818182,0.2,0.6363636363636364,0.36363636363636365,0.0,0.6,0.4,0.0,0.5511530398322851,0.44884696016771486,,0.07873614854746931,0.11221174004192871,,4770.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4770.0,,,,,,,,,,,,,,,,4770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,
長瀞町議会議員選挙（2015年04月26日投票）,長瀞町議会議員選挙,埼玉県,長瀞町,20150426.0,2015.0,4.0,26.0,20150421.0,70.52,10.0,11.0,1.1,,,,,任期満了,73.64,,,,長瀞町議会議員選挙（2015年04月26日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.6,0.3,0.1,0.6392849060873501,0.28422720072414576,0.07648789318850419,0.09132641515533572,0.09474240024138192,0.07648789318850419,4419.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.0,,,,,,,4028.0,,,,,,,,,,,,,,,,4419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0884815569133288,,,,,,,0.9115184430866712,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0884815569133288,,,,,,,0.09115184430866712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,9.0,,,,,,,,,,,,,,,
長瀞町議会議員選挙（2019年04月21日投票）,長瀞町議会議員選挙,埼玉県,長瀞町,20190421.0,2019.0,4.0,21.0,20190416.0,,10.0,11.0,1.1,,,,,任期満了,70.52,,,,長瀞町議会議員選挙（2019年04月21日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.9,0.0,0.1,0.8077106139933365,0.055687767729652546,0.13660161827701095,0.08974562377703739,0.055687767729652546,0.13660161827701095,4202.0,2.0,68.0909090909091,9.595970228595919,40.0,68.5,69.0,73.5,76.0,68.5,9.972462083156797,40.0,69.0,70.0,74.75,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,,,,,,,3968.0,,,,,,,,,,,,,,,,4202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055687767729652546,,,,,,,0.9443122322703474,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055687767729652546,,,,,,,0.09443122322703475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,10.0,,,,,,,,,,,,,,,
飯能市議会議員選挙（2005年04月24日投票）,飯能市議会議員選挙,埼玉県,飯能市,20050424.0,2005.0,4.0,24.0,20050417.0,58.24,23.0,29.0,1.2608695652173914,67021.0,,,,任期満了,,,,,飯能市議会議員選挙（2005年04月24日投票）,1.0,29.0,23.0,1.2608695652173914,0.0,0.0,0.0,0.1724137931034483,0.17391304347826086,0.7931034482758621,0.1724137931034483,0.034482758620689655,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.7981376099327471,0.15938954992240043,0.04247284014485256,0.034701635214467265,0.031877909984480084,0.04247284014485256,38660.0,4.0,55.0,7.437092498254019,41.0,49.0,54.0,60.0,73.0,55.0,7.818595448199676,41.0,49.0,54.0,60.5,73.0,,,,,,,,,,,,,,,,,4942.0,,,,,,,,,,,,,,,,,,,5346.0,,,,1963.0,,,26409.0,,,,,,,,,,,,,,,,38660.0,,,,,,,,,,,,,,,,,0.12783238489394724,,,,,,,,,,,,,,,,,,,0.13828246249353338,,,,0.05077599586135541,,,0.683109156751164,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04261079496464908,,,,,,,,,,,,,,,,,,,0.034570615623383344,,,,0.025387997930677704,,,0.034155457837558204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,2.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,15.0,,,,,,,,,,,,,,,
飯能市議会議員選挙（2009年04月26日投票）,飯能市議会議員選挙,埼玉県,飯能市,20090426.0,2009.0,4.0,26.0,20090419.0,53.68,21.0,23.0,1.0952380952380951,67035.0,,,14.0,任期満了,58.24,,,,飯能市議会議員選挙（2009年04月26日投票）,1.0,23.0,21.0,1.0952380952380953,0.0,0.0,0.0,0.21739130434782608,0.23809523809523808,0.6956521739130435,0.30434782608695654,0.0,0.7619047619047619,0.23809523809523808,0.0,0.7441618659547562,0.2558381340452438,,0.04651011662217226,0.03654830486360626,,35585.0,4.0,56.391304347826086,6.37753619071614,38.0,53.0,57.0,61.5,68.0,57.285714285714285,5.2566769979926,45.0,53.0,57.0,62.0,68.0,,,,,,,,,,,,,,,,,5181.0,,,,,,,,,,,,,,,,,,,5666.0,,,,2849.0,,,21889.0,,,,,,,,,,,,,,,,35585.0,,,,,,,,,,,,,,,,,0.1455950540958269,,,,,,,,,,,,,,,,,,,0.15922439230012647,,,,0.08006182380216384,,,0.6151187298018829,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.04853168469860897,,,,,,,,,,,,,,,,,,,0.03980609807503162,,,,0.08006182380216384,,,0.04100791532012552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,13.0,,,,,,,,,,,,,,,
飯能市議会議員選挙（2013年04月21日投票）,飯能市議会議員選挙,埼玉県,飯能市,20130421.0,2013.0,4.0,21.0,20130414.0,50.32,19.0,25.0,1.3157894736842106,66735.0,,,-300.0,任期満了,53.68,,,,飯能市議会議員選挙（2013年04月21日投票）,1.0,25.0,19.0,1.3157894736842106,0.0,0.0,0.0,0.16,0.15789473684210525,0.72,0.28,0.0,0.7894736842105263,0.21052631578947367,0.0,0.7661629973195193,0.2338370026804807,,0.04256461096219552,0.03340528609721153,,33203.0,3.0,57.44,8.48565848947505,38.0,56.0,57.0,63.0,72.0,56.10526315789474,8.902363594143235,38.0,52.0,57.0,62.0,72.0,,,,,,,,,,,,,,,,,5069.0,,,,,,,,,,,,,,,,,,,6036.0,,,,,,,22098.0,,,,,,,,,,,,,,,,33203.0,,,,,,,,,,,,,,,,,0.15266692768725718,,,,,,,,,,,,,,,,,,,0.1817908020359606,,,,,,,0.6655422702767823,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.05088897589575239,,,,,,,,,,,,,,,,,,,0.04544770050899015,,,,,,,0.03697457057093235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,12.0,,,,,,,,,,,,,,,
