,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_日本共産党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由民主党,得票数_sum_v,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_日本共産党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由民主党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由民主党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_日本共産党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由民主党
西目屋村議会議員補欠選挙（2014年01月26日投票）,西目屋村議会議員補欠選挙,青森県,西目屋村,20140126.0,2014.0,1.0,26.0,20140121.0,無投票,1.0,1.0,1.0,,,,,その他,93.68,,,,西目屋村議会議員補欠選挙（2014年01月26日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,
西目屋村議会議員補欠選挙（2021年02月21日投票）,西目屋村議会議員補欠選挙,青森県,西目屋村,20210221.0,2021.0,2.0,21.0,20210216.0,84.15,2.0,3.0,1.5,1148.0,540.0,608.0,,辞職/田村いわお氏、桑田豊昭氏の村長選挙出馬による辞職のため,80.93,,,,西目屋村議会議員補欠選挙（2021年02月21日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.8324607329842932,0.16753926701570682,,0.4162303664921466,0.16753926701570682,955.0,1.0,63.666666666666664,10.656244908763853,50.0,57.5,65.0,70.5,76.0,57.5,7.5,50.0,53.75,57.5,61.25,65.0,,,,,,955.0,,,,955.0,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,3.0,,,,,,,,,2.0,,,
西目屋村議会議員選挙（2003年04月27日投票）,西目屋村議会議員選挙,青森県,西目屋村,20030427.0,2003.0,4.0,27.0,20030422.0,96.8,10.0,12.0,1.2,1502.0,,,,任期満了,,,,,西目屋村議会議員選挙（2003年04月27日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.75,0.25,0.0,0.7,0.3,0.0,0.7542171189979123,0.24578288100208767,,0.08380190211087915,0.08192762700069589,,1437.0,1.0,59.166666666666664,9.702519718551923,36.0,54.0,59.0,65.0,74.0,56.4,8.175573374387879,36.0,54.0,57.0,60.75,68.0,,,,,,1437.0,,,,1437.0,,,,,,1.0,,,,1.0,,,,,,0.08333333333333333,,,,,,,,,12.0,,,,,,,,,10.0,,,
西目屋村議会議員選挙（2007年04月22日投票）,西目屋村議会議員選挙,青森県,西目屋村,20070422.0,2007.0,4.0,22.0,20070417.0,89.7,7.0,9.0,1.2857142857142858,1389.0,,,-113.0,任期満了,96.8,,,,西目屋村議会議員選挙（2007年04月22日投票）,1.0,9.0,7.0,1.2857142857142858,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.8878127522195319,0.0129136400322841,0.09927360774818401,0.12683039317421885,0.0129136400322841,0.09927360774818401,1239.0,2.0,60.0,8.29993306532582,41.0,57.0,60.0,65.0,72.0,61.57142857142857,5.038626311013828,57.0,57.5,60.0,63.5,72.0,,,,16.0,,1223.0,,,,1239.0,,,,0.0129136400322841,,0.9870863599677159,,,,1.0,,,,0.0129136400322841,,0.12338579499596448,,,,,,,1.0,,8.0,,,,,,,0.0,,7.0,,,
西目屋村議会議員選挙（2011年04月24日投票）,西目屋村議会議員選挙,青森県,西目屋村,20110424.0,2011.0,4.0,24.0,20110419.0,90.48,7.0,9.0,1.2857142857142858,1334.0,,,-55.0,任期満了,89.7,,,,西目屋村議会議員選挙（2011年04月24日投票）,1.0,9.0,7.0,1.2857142857142858,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8571428571428571,0.14285714285714285,0.0,0.8133891213389122,0.10209205020920502,0.08451882845188284,0.11619844590555888,0.10209205020920502,0.08451882845188284,1195.0,1.0,,,,,,,,,,,,,,,,,,,,1195.0,,,,1195.0,,,,,,1.0,,,,1.0,,,,,,0.1111111111111111,,,,,,,,,9.0,,,,,,,,,7.0,,,
西目屋村議会議員選挙（2015年04月26日投票）,西目屋村議会議員選挙,青森県,西目屋村,20150426.0,2015.0,4.0,26.0,20150421.0,86.75,6.0,7.0,1.1666666666666667,,,,,任期満了,90.48,,,,西目屋村議会議員選挙（2015年04月26日投票）,1.0,7.0,6.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.8571428571428571,0.14285714285714285,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8122109158186864,0.1877890841813136,,0.13536848596978107,0.1877890841813136,,1081.0,1.0,62.285714285714285,8.344618209434419,45.0,59.5,65.0,67.0,73.0,60.5,7.675719293112969,45.0,58.75,63.0,65.75,68.0,,,,,,1081.0,,,,1081.0,,,,,,1.0,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,7.0,,,,,,,,,6.0,,,
西目屋村議会議員選挙（2019年04月21日投票）,西目屋村議会議員選挙,青森県,西目屋村,20190421.0,2019.0,4.0,21.0,20190416.0,80.93,6.0,7.0,1.1666666666666667,,,,,任期満了,86.75,,,,西目屋村議会議員選挙（2019年04月21日投票）,1.0,7.0,6.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,0.9578437713247079,0.04215622867529211,,0.15964062855411798,0.04215622867529211,,953.999,1.0,64.85714285714286,7.159979477795239,49.0,63.5,67.0,69.5,72.0,64.5,7.675719293112969,49.0,62.75,67.0,69.75,72.0,,,,,,953.999,,,,953.999,,,,,,1.0,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,7.0,,,,,,,,,6.0,,,
野辺地町議会議員補欠選挙（2018年08月26日投票）,野辺地町議会議員補欠選挙,青森県,野辺地町,20180826.0,2018.0,8.0,26.0,20180821.0,49.64,3.0,5.0,1.6666666666666667,,,,,死亡/小坂徹氏、柴崎伸也氏、倉岡健次郎氏の死去による,,,,,野辺地町議会議員補欠選挙（2018年08月26日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.6,0.4,0.0,0.6666666666666666,0.3333333333333333,,0.6559310102076733,0.34406898979232664,,0.21864367006922444,0.17203449489616332,5682.0,2.0,66.2,8.611620056644394,52.0,64.0,65.0,73.0,77.0,63.0,8.602325267042627,52.0,58.0,64.0,68.5,73.0,,,,542.0,,5140.0,,,,5682.0,,,,0.09538894755367829,,0.9046110524463217,,,,1.0,,,,0.09538894755367829,,0.22615276311158042,,,,,,,1.0,,4.0,,,,,,,0.0,,3.0,,,
野辺地町議会議員選挙（2003年04月27日投票）,野辺地町議会議員選挙,青森県,野辺地町,20030427.0,2003.0,4.0,27.0,20030422.0,80.94,16.0,18.0,1.125,13149.0,,,,任期満了,,,,,野辺地町議会議員選挙（2003年04月27日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.625,0.3125,0.0625,0.5874200284765069,0.3131969625059326,0.09938300901756052,0.05340182077059153,0.052199493750988764,0.09938300901756052,10535.0,0.0,59.5,6.4485140407177015,49.0,55.0,59.0,62.0,76.0,59.0625,5.91046476598922,49.0,55.0,59.0,62.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
野辺地町議会議員選挙（2007年04月22日投票）,野辺地町議会議員選挙,青森県,野辺地町,20070422.0,2007.0,4.0,22.0,20070417.0,77.78,14.0,16.0,1.1428571428571428,12812.0,,,-337.0,任期満了,80.94,,,,野辺地町議会議員選挙（2007年04月22日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.8125,0.1875,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7963056424750177,0.20369435752498233,,0.06125428019038597,0.06789811917499411,,9907.0,0.0,61.125,8.745534574855903,41.0,58.5,62.0,66.0,80.0,61.57142857142857,9.255996401671464,41.0,62.0,63.0,66.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
野辺地町議会議員選挙（2011年04月24日投票）,野辺地町議会議員選挙,青森県,野辺地町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,14.0,14.0,1.0,,,,,任期満了,77.78,,,,野辺地町議会議員選挙（2011年04月24日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.07142857142857142,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,12.0,,,,1.0,,,,1.0,12.0,,,
野辺地町議会議員選挙（2015年04月26日投票）,野辺地町議会議員選挙,青森県,野辺地町,20150426.0,2015.0,4.0,26.0,20150421.0,74.26,12.0,16.0,1.3333333333333333,,,,,任期満了,,,,,野辺地町議会議員選挙（2015年04月26日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.8125,0.1875,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8056001836125775,0.19439981638742254,,0.06196924489327519,0.06479993879580752,,8714.0,3.0,65.3125,8.468461710960261,43.0,63.25,68.5,70.5,74.0,65.33333333333333,6.302556800396346,52.0,63.25,65.5,70.0,74.0,668.0,,,,517.0,7529.0,,,,8714.0,0.07665825109019968,,,,0.05932981409226532,0.864011934817535,,,,1.0,0.07665825109019968,,,,0.05932981409226532,0.061715138201252503,,,,1.0,,,,1.0,14.0,,,,1.0,,,,1.0,10.0,,,
野辺地町議会議員選挙（2019年04月21日投票）,野辺地町議会議員選挙,青森県,野辺地町,20190421.0,2019.0,4.0,21.0,20190416.0,68.6,12.0,15.0,1.25,,,,,任期満了,74.26,,,,野辺地町議会議員選挙（2019年04月21日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.7171768925323427,0.22287690534136032,0.059946202126296914,0.07171768925323427,0.05571922633534008,0.059946202126296914,7807.0,3.0,67.2,7.807688518377255,50.0,64.5,68.0,74.0,78.0,67.91666666666667,8.558215675919575,50.0,65.0,69.5,74.0,78.0,674.0,,,323.0,,6810.0,,,,7807.0,0.08633277827590624,,,0.04137312668118355,,0.8722940950429102,,,,1.0,0.08633277827590624,,,0.04137312668118355,,0.06709954577253155,,,,1.0,,,1.0,,13.0,,,,1.0,,,0.0,,11.0,,,
階上町議会議員補欠選挙（2013年12月15日投票）,階上町議会議員補欠選挙,青森県,階上町,20131215.0,2013.0,12.0,15.0,20131210.0,,1.0,2.0,2.0,,,,,その他,,,,,階上町議会議員補欠選挙（2013年12月15日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,6602.0,1.0,63.5,2.5,61.0,62.25,63.5,64.75,66.0,66.0,0.0,66.0,66.0,66.0,66.0,66.0,,,,,,6602.0,,,,6602.0,,,,,,1.0,,,,1.0,,,,,,0.5,,,,,,,,,2.0,,,,,,,,,1.0,,,
階上町議会議員選挙（2007年04月22日投票）,階上町議会議員選挙,青森県,階上町,20070422.0,2007.0,4.0,22.0,20070417.0,69.35,14.0,16.0,1.1428571428571428,11818.0,,,,任期満了,,,,,階上町議会議員選挙（2007年04月22日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.0,0.75,0.25,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7666584706171625,0.23334152938283748,,0.06388820588476354,0.05833538234570937,,8134.0,1.0,60.5625,5.733331819282745,52.0,56.75,60.0,64.25,71.0,60.42857142857143,4.952838806674205,53.0,57.0,60.0,63.75,71.0,,,,,,8134.0,,,,8134.0,,,,,,1.0,,,,1.0,,,,,,0.0625,,,,,,,,,16.0,,,,,,,,,14.0,,,
階上町議会議員選挙（2011年04月24日投票）,階上町議会議員選挙,青森県,階上町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,14.0,14.0,1.0,,,,,任期満了,69.35,,,,階上町議会議員選挙（2011年04月24日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,14.0,,,
階上町議会議員選挙（2015年04月26日投票）,階上町議会議員選挙,青森県,階上町,20150426.0,2015.0,4.0,26.0,20150421.0,64.3,14.0,16.0,1.1428571428571428,,,,,任期満了,,,,,階上町議会議員選挙（2015年04月26日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5625,0.375,0.0625,0.5714285714285714,0.35714285714285715,0.07142857142857142,0.5345292689506339,0.3802265983274885,0.08524413272187753,0.059392140994514876,0.06337109972124809,0.08524413272187753,7414.0,1.0,61.375,7.622950544244663,44.0,57.5,64.5,66.25,71.0,60.785714285714285,7.974768885397884,44.0,56.5,63.0,66.75,71.0,,,,,,7414.0,,,,7414.0,,,,,,1.0,,,,1.0,,,,,,0.0625,,,,,,,,,16.0,,,,,,,,,14.0,,,
階上町議会議員選挙（2019年04月21日投票）,階上町議会議員選挙,青森県,階上町,20190421.0,2019.0,4.0,21.0,20190416.0,57.45,14.0,17.0,1.2142857142857142,,,,,任期満了,64.3,,,,階上町議会議員選挙（2019年04月21日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6023.0,2.0,,,,,,,,,,,,,,,,,,345.0,,5678.0,,,,6023.0,,,,0.0572804250373568,,0.9427195749626432,,,,1.0,,,,0.0572804250373568,,0.0589199734351652,,,,,,,1.0,,16.0,,,,,,,1.0,,13.0,,,
青森市議会議員補欠選挙（2020年11月01日投票）,青森市議会議員補欠選挙,青森県,青森市,20201101.0,2020.0,11.0,1.0,20201025.0,36.38,1.0,2.0,2.0,,,,,その他,,,,,青森市議会議員補欠選挙（2020年11月01日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,77915.0,1.0,33.0,5.0,28.0,30.5,33.0,35.5,38.0,38.0,0.0,38.0,38.0,38.0,38.0,38.0,,,,,,77915.0,,,,77915.0,,,,,,1.0,,,,1.0,,,,,,0.5,,,,,,,,,2.0,,,,,,,,,1.0,,,
青森市議会議員選挙（2006年10月29日投票）,青森市議会議員選挙,青森県,青森市,20061029.0,2006.0,10.0,29.0,20061022.0,55.61,41.0,53.0,1.2926829268292683,253214.0,,,,任期満了,,,,,青森市議会議員選挙（2006年10月29日投票）,1.0,53.0,41.0,1.2926829268292683,0.0,0.0,0.0,0.09433962264150944,0.12195121951219512,0.7169811320754716,0.16981132075471697,0.11320754716981132,0.7317073170731707,0.17073170731707318,0.0975609756097561,0.7210789692894175,0.1624948530271671,0.1164261776834154,0.018975762349721512,0.018054983669685234,0.0194043629472359,139208.04,6.0,56.81132075471698,9.22068348421007,33.0,51.0,58.0,62.0,75.0,55.829268292682926,9.512257660832564,33.0,49.0,58.0,62.0,72.0,12887.0,,,15923.8,4059.0,37245.33,16473.0,,52619.909999999996,139208.04,0.0925736760606643,,,0.11438850802008274,0.029157798644388642,0.2675515724522808,0.1183336824510998,,0.37799476237148366,1.0,0.023143419015166075,,,0.019064751336680456,0.029157798644388642,0.014863976247348932,0.019722280408516635,,0.020999709020637983,4.0,,,6.0,1.0,18.0,6.0,,18.0,4.0,,,5.0,1.0,9.0,6.0,,16.0
青森市議会議員選挙（2010年10月31日投票）,青森市議会議員選挙,青森県,青森市,20101031.0,2010.0,10.0,31.0,20101024.0,47.55,41.0,46.0,1.1219512195121952,248826.0,,,-4388.0,任期満了,55.61,,,,青森市議会議員選挙（2010年10月31日投票）,1.0,46.0,41.0,1.1219512195121952,0.0,0.0,0.0,0.13043478260869565,0.14634146341463414,0.6086956521739131,0.30434782608695654,0.0,0.6829268292682927,0.24390243902439024,0.0,0.689329604638633,0.24375058795357946,,0.02461891445137975,0.01741075628239853,,116931.0,6.0,,,,,,,,,,,,,,,12736.0,,,13959.0,3702.0,39596.0,11147.0,,35791.0,116931.0,0.10891893509847687,,,0.11937809477384098,0.03165969674423378,0.3386270535615021,0.09532972436736195,,0.30608649545458433,1.0,0.02722973377461922,,,0.019896349128973496,0.03165969674423378,0.017822476503236952,0.023832431091840488,,0.025507207954548694,4.0,,,6.0,1.0,19.0,4.0,,12.0,4.0,,,6.0,1.0,14.0,4.0,,12.0
青森市議会議員選挙（2014年10月26日投票）,青森市議会議員選挙,青森県,青森市,20141026.0,2014.0,10.0,26.0,20141019.0,45.63,35.0,44.0,1.2571428571428571,,,,,任期満了,47.55,,,,青森市議会議員選挙（2014年10月26日投票）,1.0,44.0,35.0,1.2571428571428571,0.0,0.0,0.0,0.13636363636363635,0.17142857142857143,0.7727272727272727,0.20454545454545456,0.022727272727272728,0.8571428571428571,0.11428571428571428,0.02857142857142857,0.8124136731557794,0.16399584538440276,0.023590481459817902,0.023894519798699394,0.018221760598266974,0.023590481459817902,110001.994,6.0,56.59090909090909,11.3524490385799,27.0,48.0,57.0,64.25,80.0,57.142857142857146,11.01205276605815,32.0,50.0,56.0,64.5,80.0,12871.596,,,16901.049,2496.0,42636.996,7530.0,,27566.353,110001.994,0.11701238797543978,,,0.15364311486935409,0.022690497774067623,0.38760202837777646,0.0684533045828242,,0.2505986664205378,1.0,0.029253096993859945,,,0.025607185811559015,0.022690497774067623,0.019380101418888823,0.022817768194274734,,0.02505986664205378,4.0,,,6.0,1.0,20.0,3.0,,10.0,4.0,,,6.0,1.0,12.0,3.0,,9.0
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,20181028.0,2018.0,10.0,28.0,20181021.0,41.41,35.0,39.0,1.1142857142857143,,,,,任期満了,45.63,,,,青森市議会議員選挙（2018年10月28日投票）,1.0,39.0,35.0,1.1142857142857143,0.0,0.0,0.0,0.1794871794871795,0.17142857142857143,0.7435897435897436,0.1794871794871795,0.07692307692307693,0.8285714285714286,0.11428571428571428,0.05714285714285714,0.8236029645162164,0.1296724669600229,0.046724568523760786,0.02840010222469712,0.01852463813714613,0.015574856174586928,98934.99600000001,6.0,58.0,12.94762625507184,28.0,51.0,58.0,68.0,84.0,58.17142857142857,12.248581758801336,28.0,51.5,58.0,67.5,84.0,12126.304,2622.0,,16036.602,,35846.015999999996,5727.0,,26577.074,98934.99599999998,0.12256839834511139,0.026502250022833178,,0.16209230958072715,,0.3623188704631878,0.0578864934709251,,0.2686316781172155,1.0,0.030642099586277848,0.026502250022833178,,0.027015384930121192,,0.021312874733128692,0.02894324673546255,,0.029847964235246167,4.0,1.0,,6.0,,17.0,2.0,,9.0,4.0,1.0,,6.0,,13.0,2.0,,9.0
風間浦村議会議員選挙（1999年04月25日投票）,風間浦村議会議員選挙,青森県,風間浦村,19990425.0,1999.0,4.0,25.0,19990420.0,93.81,14.0,16.0,1.1428571428571428,2425.0,,,,任期満了,,,,,風間浦村議会議員選挙（1999年04月25日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8664003550821128,0.13359964491788726,,0.06188573964872234,0.06679982245894363,,2253.0,1.0,62.0625,8.849214301281217,38.0,62.0,64.0,67.25,72.0,61.57142857142857,9.029430338891705,38.0,63.25,64.0,66.25,71.0,,,,,,2253.0,,,,2253.0,,,,,,1.0,,,,1.0,,,,,,0.0625,,,,,,,,,16.0,,,,,,,,,14.0,,,
風間浦村議会議員選挙（2007年04月22日投票）,風間浦村議会議員選挙,青森県,風間浦村,20070422.0,2007.0,4.0,22.0,20070417.0,92.25,8.0,11.0,1.375,2207.0,,,-218.0,任期満了,93.81,,,,風間浦村議会議員選挙（2007年04月22日投票）,1.0,11.0,8.0,1.375,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.875,0.0,0.125,0.8843672456575682,,0.11563275434243177,0.08843672456575682,,0.11563275434243177,2015.0,2.0,66.9090909090909,8.826144483650886,46.0,64.5,72.0,72.0,76.0,66.375,9.668731819633845,46.0,66.75,72.0,72.0,72.0,,,,,162.44,1852.56,,,,2015.0,,,,,0.08061538461538462,0.9193846153846154,,,,1.0,,,,,0.08061538461538462,0.09193846153846154,,,,,,,,1.0,10.0,,,,,,,,1.0,7.0,,,
風間浦村議会議員選挙（2011年04月24日投票）,風間浦村議会議員選挙,青森県,風間浦村,20110424.0,2011.0,4.0,24.0,20110419.0,85.62,8.0,9.0,1.125,2072.0,,,-135.0,任期満了,92.25,,,,風間浦村議会議員選挙（2011年04月24日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.625,0.25,0.125,0.6252139189960069,0.29435253850541926,0.08043354249857387,0.10420231983266781,0.14717626925270963,0.08043354249857387,1753.0,2.0,,,,,,,,,,,,,,,,,,,206.0,1547.0,,,,1753.0,,,,,0.11751283513976041,0.8824871648602396,,,,1.0,,,,,0.11751283513976041,0.11031089560752995,,,,,,,,1.0,8.0,,,,,,,,1.0,7.0,,,
風間浦村議会議員選挙（2015年04月26日投票）,風間浦村議会議員選挙,青森県,風間浦村,20150426.0,2015.0,4.0,26.0,20150421.0,84.91,8.0,9.0,1.125,,,,,任期満了,85.62,,,,風間浦村議会議員選挙（2015年04月26日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.625,0.375,0.0,0.6233269598470363,0.37667304015296366,,0.10388782664117273,0.12555768005098789,,1569.0,2.0,62.22222222222222,11.419065711711928,47.0,54.0,62.0,66.0,80.0,60.0,10.111874208078342,47.0,52.5,60.0,65.25,80.0,,,,,178.0,1391.0,,,,1569.0,,,,,0.11344805608667942,0.8865519439133206,,,,1.0,,,,,0.11344805608667942,0.11081899298916507,,,,,,,,1.0,8.0,,,,,,,,1.0,7.0,,,
風間浦村議会議員選挙（2019年04月21日投票）,風間浦村議会議員選挙,青森県,風間浦村,20190421.0,2019.0,4.0,21.0,20190416.0,83.64,8.0,9.0,1.125,,,,,任期満了,84.91,,,,風間浦村議会議員選挙（2019年04月21日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.1111111111111111,0.125,,,,,,,,,,,,,1415.0,2.0,,,,,,,,,,,,,,,,,,,,1218.0,,197.0,,1415.0,,,,,,0.8607773851590106,,0.1392226148409894,,1.0,,,,,,0.10759717314487632,,0.1392226148409894,,,,,,,8.0,,1.0,,,,,,,7.0,,1.0,
鰺ヶ沢町議会議員補欠選挙（2019年09月29日投票）,鰺ヶ沢町議会議員補欠選挙,青森県,鰺ヶ沢町,20190929.0,2019.0,9.0,29.0,20190924.0,54.9,3.0,5.0,1.6666666666666667,,,,,その他/一戸千代久氏、長谷川統一氏の死去、斎藤孝夫氏の県議選出馬による自動失職のため,,,,,鰺ヶ沢町議会議員補欠選挙（2019年09月29日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.6666666666666666,0.3333333333333333,,0.5807869401423189,0.41921305985768104,,0.1935956467141063,0.20960652992884052,4778.0,1.0,59.4,9.414881836751857,41.0,61.0,63.0,65.0,67.0,63.666666666666664,2.494438257849294,61.0,62.0,63.0,65.0,67.0,,,,,,4778.0,,,,4778.0,,,,,,1.0,,,,1.0,,,,,,0.2,,,,,,,,,5.0,,,,,,,,,3.0,,,
鰺ヶ沢町議会議員選挙（2004年03月28日投票）,鰺ヶ沢町議会議員選挙,青森県,鰺ヶ沢町,20040328.0,2004.0,3.0,28.0,20040323.0,85.39,17.0,19.0,1.1176470588235294,11438.0,,,,任期満了,,,,,鰺ヶ沢町議会議員選挙（2004年03月28日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.05263157894736842,0.058823529411764705,0.8421052631578947,0.15789473684210525,0.0,0.8235294117647058,0.17647058823529413,0.0,0.7779378472936819,0.22206215270631818,,0.04862111545585512,0.07402071756877272,,9718.0,2.0,60.78947368421053,7.409659040159185,50.0,54.5,62.0,65.5,77.0,60.94117647058823,7.8175563222282625,50.0,54.0,62.0,66.0,77.0,,,,249.0,,9469.0,,,,9718.0,,,,0.02562255608149825,,0.9743774439185018,,,,1.0,,,,0.02562255608149825,,0.05413208021769454,,,,,,,1.0,,18.0,,,,,,,0.0,,17.0,,,
鰺ヶ沢町議会議員選挙（2008年03月23日投票）,鰺ヶ沢町議会議員選挙,青森県,鰺ヶ沢町,20080323.0,2008.0,3.0,23.0,20080318.0,無投票,13.0,13.0,1.0,10904.0,,,-534.0,その他,85.39,,,,鰺ヶ沢町議会議員選挙（2008年03月23日投票）,1.0,13.0,13.0,1.0,1.0,1.0,0.0,0.07692307692307693,0.07692307692307693,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,0.0,0.07692307692307693,,,,,,,0.0,1.0,62.84615384615385,6.467030632918061,54.0,56.0,64.0,67.0,75.0,62.84615384615385,6.467030632918061,54.0,56.0,64.0,67.0,75.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,13.0,,,
