,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_たちあがれ日本,得票数_公明党,得票数_公民党,得票数_国民民主党,得票数_地域政党日本新生,得票数_妙高はね馬クラブ,得票数_幸福実現党,得票数_日本共産党,得票数_次世代の党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_緑の党グリーンズジャパン,得票数_緑・にいがた,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_たちあがれ日本,得票率_公明党,得票率_公民党,得票率_国民民主党,得票率_地域政党日本新生,得票率_妙高はね馬クラブ,得票率_幸福実現党,得票率_日本共産党,得票率_次世代の党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_緑の党グリーンズジャパン,得票率_緑・にいがた,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_たちあがれ日本,一人あたり得票率_公明党,一人あたり得票率_公民党,一人あたり得票率_国民民主党,一人あたり得票率_地域政党日本新生,一人あたり得票率_妙高はね馬クラブ,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_次世代の党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_緑・にいがた,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_たちあがれ日本,立候補者数_公明党,立候補者数_公民党,立候補者数_国民民主党,立候補者数_地域政党日本新生,立候補者数_妙高はね馬クラブ,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_次世代の党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党グリーンズジャパン,立候補者数_緑・にいがた,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_たちあがれ日本,当選者数_公明党,当選者数_公民党,当選者数_国民民主党,当選者数_地域政党日本新生,当選者数_妙高はね馬クラブ,当選者数_幸福実現党,当選者数_日本共産党,当選者数_次世代の党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党グリーンズジャパン,当選者数_緑・にいがた,当選者数_自由民主党
長岡市議会議員選挙（2019年04月21日投票）,長岡市議会議員選挙,新潟県,長岡市,20190421.0,2019.0,4.0,21.0,20190414.0,50.62,34.0,41.0,1.2058823529411764,,,,,任期満了,53.11,,,,長岡市議会議員選挙（2019年04月21日投票）,1.0,41.0,34.0,1.2058823529411764,0.0,0.0,0.0,0.04878048780487805,0.029411764705882353,,,,,,,,,,,,,112280.992,4.0,58.8780487804878,11.9372242595174,28.0,49.0,60.0,69.0,79.0,58.5,11.425590472577722,28.0,49.75,60.0,67.0,76.0,,,8421.137999999999,,,,,948.0,10145.429,,,92766.42499999999,,,,,,,112280.992,,,0.07500056643603575,,,,,0.008443103174578293,0.09035749345712941,,,0.8261988369322565,,,,,,,1.0,,,0.02500018881201192,,,,,0.008443103174578293,0.022589373364282354,,,0.02503632839188656,,,,,,,,,3.0,,,,,1.0,4.0,,,33.0,,,,,,,,,3.0,,,,,0.0,2.0,,,29.0,,,,,,
関川村議会議員補欠選挙（2005年12月18日投票）,関川村議会議員補欠選挙,新潟県,関川村,20051218.0,2005.0,12.0,18.0,20051213.0,無投票,1.0,1.0,1.0,6009.0,,,,その他,,,,,関川村議会議員補欠選挙（2005年12月18日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
関川村議会議員補欠選挙（2009年12月20日投票）,関川村議会議員補欠選挙,新潟県,関川村,20091220.0,2009.0,12.0,20.0,20091215.0,無投票,1.0,1.0,1.0,5722.0,,,-287.0,その他,,,,,関川村議会議員補欠選挙（2009年12月20日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
関川村議会議員選挙（2007年07月29日投票）,関川村議会議員選挙,新潟県,関川村,20070729.0,2007.0,7.0,29.0,20070724.0,85.34,12.0,13.0,1.0833333333333333,5831.0,,,,任期満了,,,,,関川村議会議員選挙（2007年07月29日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.8461538461538461,0.15384615384615385,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7990625636845323,0.2009374363154677,,0.07264205124404839,0.10046871815773385,,4907.0,1.0,64.23076923076923,9.672751944380398,44.0,61.0,64.0,71.0,78.0,63.25,9.426248812049609,44.0,60.75,62.5,71.0,78.0,,,,,,,,,,,,4907.0,,,,,,,4907.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,12.0,,,,,,
関川村議会議員選挙（2011年07月24日投票）,関川村議会議員選挙,新潟県,関川村,20110724.0,2011.0,7.0,24.0,20110719.0,79.19,12.0,13.0,1.0833333333333333,5531.0,,,-300.0,任期満了,85.34,,,,関川村議会議員選挙（2011年07月24日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.6666666666666666,0.3333333333333333,0.0,0.5751759025063233,0.3944722924810301,0.030351805012646584,0.07189698781329042,0.09861807312025753,0.030351805012646584,4349.0,1.0,59.76923076923077,12.24841494394492,27.0,55.0,63.0,65.0,76.0,58.75,12.207408952490015,27.0,54.25,62.0,65.0,76.0,,,,,,,,,,,,4349.0,,,,,,,4349.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,12.0,,,,,,
関川村議会議員選挙（2015年07月26日投票）,関川村議会議員選挙,新潟県,関川村,20150726.0,2015.0,7.0,26.0,20150721.0,,10.0,16.0,1.6,,,,,任期満了,79.19,,,,関川村議会議員選挙（2015年07月26日投票）,1.0,16.0,10.0,1.6,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.4,0.6,0.0,0.3818009028272749,0.6181990971727251,,0.06363348380454582,0.06181990971727251,,4209.0,1.0,58.4375,10.523596996749733,31.0,55.75,61.5,66.0,68.0,58.3,9.011659114724658,40.0,55.25,60.5,65.75,68.0,,,,,,,,,,,,4209.0,,,,,,,4209.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,10.0,,,,,,
関川村議会議員選挙（2019年07月21日投票）,関川村議会議員選挙,新潟県,関川村,20190721.0,2019.0,7.0,21.0,20190716.0,74.79,10.0,12.0,1.2,4851.0,,,,任期満了,,,,,関川村議会議員選挙（2019年07月21日投票）,1.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.7,0.2,0.1,0.6538194563741498,0.2526050984930443,0.09357544513280591,0.0934027794820214,0.06315127462326107,0.09357544513280591,3579.999,1.0,62.166666666666664,8.97991586201613,44.0,57.0,64.5,69.0,72.0,60.8,9.249864863877741,44.0,53.0,64.0,68.0,72.0,,,,,,,,,,,,3579.999,,,,,,,3579.999,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,10.0,,,,,,
阿賀町議会議員補欠選挙（2006年12月03日投票）,阿賀町議会議員補欠選挙,新潟県,阿賀町,20061203.0,2006.0,12.0,3.0,20061128.0,82.77,2.0,4.0,2.0,12721.0,,,,その他,,,,,阿賀町議会議員補欠選挙（2006年12月03日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,9209.0,2.0,59.75,3.112474899497183,57.0,57.75,58.5,60.5,65.0,62.0,3.0,59.0,60.5,62.0,63.5,65.0,,,,,,,,,2289.0,,,6920.0,,,,,,,9209.0,,,,,,,,,0.24856119014008035,,,0.7514388098599196,,,,,,,1.0,,,,,,,,,0.24856119014008035,,,0.2504796032866399,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,0.0,,,2.0,,,,,,
阿賀町議会議員補欠選挙（2014年11月16日投票）,阿賀町議会議員補欠選挙,新潟県,阿賀町,20141116.0,2014.0,11.0,16.0,20141111.0,43.29,1.0,2.0,2.0,,,,,その他,82.77,,,,阿賀町議会議員補欠選挙（2014年11月16日投票）,1.0,2.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,60.0,3.0,57.0,58.5,60.0,61.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
阿賀町議会議員補欠選挙（2018年11月18日投票）,阿賀町議会議員補欠選挙,新潟県,阿賀町,20181118.0,2018.0,11.0,18.0,20181113.0,80.51,2.0,4.0,2.0,,,,,辞職/宮川弘懿氏、猪俣誠一氏の町長選出馬による辞職のため,43.29,,,,阿賀町議会議員補欠選挙（2018年11月18日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.75,0.5,0.0,0.5,0.5,0.0,1.0,0.0,,0.6663384828086428,0.33366151719135717,,0.3331692414043214,0.16683075859567859,7637.995,1.0,66.0,5.385164807134504,57.0,64.5,68.0,69.5,71.0,62.0,5.0,57.0,59.5,62.0,64.5,67.0,,,,,,,,,,,,7637.995,,,,,,,7637.995,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
阿賀町議会議員選挙（2005年05月01日投票）,阿賀町議会議員選挙,新潟県,阿賀町,20050501.0,2005.0,5.0,1.0,20050426.0,88.14,22.0,35.0,1.5909090909090908,13038.0,,,,その他,,,,,阿賀町議会議員選挙（2005年05月01日投票）,1.0,35.0,22.0,1.5909090909090908,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.02857142857142857,,11422.05,3.0,59.285714285714285,7.29607107018733,41.0,56.0,58.0,62.0,79.0,58.63636363636363,6.470530781554271,41.0,56.0,58.0,61.5,74.0,,,324.0,,,,,,590.0,,,10508.05,,,,,,,11422.05,,,0.02836618645514597,,,,,,0.05165447533498803,,,0.919979338209866,,,,,,,1.0,,,0.02836618645514597,,,,,,0.025827237667494014,,,0.028749354319058312,,,,,,,,,1.0,,,,,,2.0,,,32.0,,,,,,,,,1.0,,,,,,1.0,,,20.0,,,,,,
阿賀町議会議員選挙（2009年04月19日投票）,阿賀町議会議員選挙,新潟県,阿賀町,20090419.0,2009.0,4.0,19.0,20090414.0,85.34,20.0,23.0,1.15,12205.0,,,-833.0,任期満了,88.14,,,,阿賀町議会議員選挙（2009年04月19日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.08695652173913043,0.05,0.8260869565217391,0.17391304347826086,0.0,0.9,0.1,0.0,0.8641779628195198,0.13582203718048025,,0.04548305067471157,0.03395550929512006,,10328.0,2.0,62.08695652173913,3.8097477204877768,56.0,60.0,61.0,63.5,74.0,62.35,4.015905875391005,56.0,60.0,61.5,64.5,74.0,,,,,,,,,465.0,,,9863.0,,,,,,,10328.0,,,,,,,,,0.045023237800154915,,,0.9549767621998451,,,,,,,1.0,,,,,,,,,0.045023237800154915,,,0.043408034645447506,,,,,,,,,,,,,,,1.0,,,22.0,,,,,,,,,,,,,,,1.0,,,19.0,,,,,,
阿賀町議会議員選挙（2013年04月21日投票）,阿賀町議会議員選挙,新潟県,阿賀町,20130421.0,2013.0,4.0,21.0,20130416.0,77.07,16.0,17.0,1.0625,11274.0,,,-931.0,任期満了,85.34,,,,阿賀町議会議員選挙（2013年04月21日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.9411764705882353,0.058823529411764705,0.0,0.9375,0.0625,0.0,0.9527806925498427,0.0472193074501574,,0.059548793284365166,0.0472193074501574,,8577.0,2.0,65.47058823529412,3.1081987796759782,60.0,64.0,65.0,67.0,72.0,65.0625,2.7264617638984046,60.0,63.75,64.5,67.0,70.0,,,,,,,,,425.0,,,8152.0,,,,,,,8577.0,,,,,,,,,0.04955112510201702,,,0.950448874897983,,,,,,,1.0,,,,,,,,,0.04955112510201702,,,0.05940305468112394,,,,,,,,,,,,,,,1.0,,,16.0,,,,,,,,,,,,,,,1.0,,,15.0,,,,,,
阿賀町議会議員選挙（2017年04月23日投票）,阿賀町議会議員選挙,新潟県,阿賀町,20170423.0,2017.0,4.0,23.0,20170418.0,75.72,12.0,15.0,1.25,10373.0,,,-901.0,任期満了,77.07,,,,阿賀町議会議員選挙（2017年04月23日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.8,0.2,0.0,0.9166666666666666,0.08333333333333333,0.0,,,,,,,7753.999999999999,0.0,64.86666666666666,9.344279295673667,32.0,65.0,67.0,68.5,74.0,65.0,10.311805532172013,32.0,65.75,67.5,69.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿賀町議会議員選挙（2021年04月18日投票）,阿賀町議会議員選挙,新潟県,阿賀町,20210418.0,2021.0,4.0,18.0,20210413.0,無投票,12.0,12.0,1.0,9406.0,4560.0,4846.0,-967.0,任期満了,75.72,,,,阿賀町議会議員選挙（2021年04月18日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.08333333333333333,,,,,,,0.0,3.0,67.0,6.620674688680402,53.0,61.75,69.0,71.25,78.0,67.0,6.620674688680402,53.0,61.75,69.0,71.25,78.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,,,,,1.0,,,,,,,,,1.0,,,10.0,,,,,,1.0
阿賀野市議会議員補欠選挙（2012年04月22日投票）,阿賀野市議会議員補欠選挙,新潟県,阿賀野市,20120422.0,2012.0,4.0,22.0,20120415.0,68.49,2.0,4.0,2.0,37503.0,,,,その他,,,,,阿賀野市議会議員補欠選挙（2012年04月22日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,24551.0,3.0,49.0,11.247221879201993,30.0,46.5,53.5,56.0,59.0,41.0,11.0,30.0,35.5,41.0,46.5,52.0,,,,,,3899.0,,,5390.0,,,15262.0,,,,,,,24551.0,,,,,,0.15881226833937517,,,0.2195429921388131,,,0.6216447395218118,,,,,,,1.0,,,,,,0.15881226833937517,,,0.2195429921388131,,,0.3108223697609059,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,0.0,,,0.0,,,2.0,,,,,,
阿賀野市議会議員補欠選挙（2020年04月19日投票）,阿賀野市議会議員補欠選挙,新潟県,阿賀野市,20200419.0,2020.0,4.0,19.0,20200412.0,51.24,3.0,4.0,1.3333333333333333,,,,,死亡,65.71,,,,阿賀野市議会議員補欠選挙（2020年04月19日投票）,1.0,4.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,17391.0,2.0,60.25,12.43734296383275,40.0,55.75,64.0,68.5,73.0,58.0,13.638181696985855,40.0,50.5,61.0,67.0,73.0,,,,,,,,,3502.0,,,13889.0,,,,,,,17391.0,,,,,,,,,0.2013685239491691,,,0.7986314760508308,,,,,,,1.0,,,,,,,,,0.2013685239491691,,,0.26621049201694363,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,
阿賀野市議会議員選挙（2008年10月19日投票）,阿賀野市議会議員選挙,新潟県,阿賀野市,20081019.0,2008.0,10.0,19.0,20081012.0,無投票,22.0,22.0,1.0,38598.0,,,,任期満了,,,,,阿賀野市議会議員選挙（2008年10月19日投票）,1.0,22.0,22.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,,,,,,,0.0,3.0,59.5,7.043694794895387,38.0,57.25,59.0,61.75,70.0,59.5,7.043694794895387,38.0,57.25,59.0,61.75,70.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,17.0,,,,,,,,,1.0,,,,,,4.0,,,17.0,,,,,,
阿賀野市議会議員選挙（2012年10月21日投票）,阿賀野市議会議員選挙,新潟県,阿賀野市,20121021.0,2012.0,10.0,21.0,20121014.0,67.68,20.0,22.0,1.1,37471.0,,,-1127.0,任期満了,,,,,阿賀野市議会議員選挙（2012年10月21日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.85,0.1,0.05,0.771441291941555,0.14024365564414942,0.08831505241429555,0.04537889952597382,0.035060913911037356,0.08831505241429555,24707.0,3.0,60.59090909090909,7.30914179086767,42.0,58.5,62.0,64.5,74.0,60.55,7.499833331481441,42.0,59.5,62.0,63.5,74.0,,,1539.0,,,,,,4335.0,,,18833.0,,,,,,,24707.0,,,0.06229003926012871,,,,,,0.17545634840328653,,,0.7622536123365847,,,,,,,1.0,,,0.06229003926012871,,,,,,0.04386408710082163,,,0.044838447784504985,,,,,,,,,1.0,,,,,,4.0,,,17.0,,,,,,,,,1.0,,,,,,4.0,,,15.0,,,,,,
阿賀野市議会議員選挙（2016年10月16日投票）,阿賀野市議会議員選挙,新潟県,阿賀野市,20161016.0,2016.0,10.0,16.0,20161009.0,65.71,20.0,24.0,1.2,37248.0,,,-223.0,任期満了,67.68,,,,阿賀野市議会議員選挙（2016年10月16日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.125,0.1,0.7916666666666666,0.20833333333333334,0.0,0.9,0.1,0.0,0.8968861024033438,0.10311389759665622,,0.047204531705439146,0.020622779519331245,,23925.0,4.0,62.416666666666664,9.25975461637918,36.0,59.25,65.0,67.0,78.0,62.4,9.178235124467012,36.0,60.75,65.0,67.0,78.0,,,1699.0,,,,,805.0,4274.0,,,17147.0,,,,,,,23925.0,,,0.07101358411703239,,,,,0.03364681295715778,0.17864158829676072,,,0.7166980146290491,,,,,,,1.0,,,0.07101358411703239,,,,,0.03364681295715778,0.04466039707419018,,,0.039816556368280506,,,,,,,,,1.0,,,,,1.0,4.0,,,18.0,,,,,,,,,1.0,,,,,1.0,4.0,,,14.0,,,,,,
阿賀野市議会議員選挙（2020年10月25日投票）,阿賀野市議会議員選挙,新潟県,阿賀野市,20201025.0,2020.0,10.0,25.0,20201018.0,58.38,16.0,19.0,1.1875,,,,,任期満了,51.24,,,,阿賀野市議会議員選挙（2020年10月25日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.05263157894736842,0.0625,0.631578947368421,0.3157894736842105,0.05263157894736842,0.6875,0.25,0.0625,0.6586156562965237,0.29990742861832703,0.04147691508514911,0.05488463802471031,0.04998457143638784,0.04147691508514911,20420.998,3.0,63.10526315789474,9.909563359875124,40.0,61.5,67.0,70.0,73.0,62.875,10.463478150213723,40.0,61.75,65.0,70.5,73.0,,,1434.0,,,,,,2790.0,,,16196.998,,,,,,,20420.998,,,0.07022183734604939,,,,,,0.13662407684482414,,,0.7931540858091265,,,,,,,1.0,,,0.07022183734604939,,,,,,0.04554135894827471,,,0.052876939053941766,,,,,,,,,1.0,,,,,,3.0,,,15.0,,,,,,,,,1.0,,,,,,3.0,,,12.0,,,,,,
魚沼市議会議員補欠選挙（2008年11月30日投票）,魚沼市議会議員補欠選挙,新潟県,魚沼市,20081130.0,2008.0,11.0,30.0,20081123.0,無投票,2.0,2.0,1.0,34743.0,,,,その他,,,,,魚沼市議会議員補欠選挙（2008年11月30日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,,,,,,,0.0,1.0,52.5,15.5,37.0,44.75,52.5,60.25,68.0,52.5,15.5,37.0,44.75,52.5,60.25,68.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
魚沼市議会議員補欠選挙（2012年12月02日投票）,魚沼市議会議員補欠選挙,新潟県,魚沼市,20121202.0,2012.0,12.0,2.0,20121125.0,72.29,3.0,6.0,2.0,,,,,その他,,,,,魚沼市議会議員補欠選挙（2012年12月02日投票）,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,,0.6782193342453261,0.32178066575467396,,0.16955483356133152,0.16089033287733698,21930.0,2.0,57.333333333333336,9.357112565078799,43.0,51.25,58.0,62.5,72.0,59.666666666666664,3.39934634239519,55.0,58.0,61.0,62.0,63.0,,,,,,,,,2570.35,,,19359.65,,,,,,,21930.0,,,,,,,,,0.11720702234382124,,,0.8827929776561788,,,,,,,1.0,,,,,,,,,0.11720702234382124,,,0.17655859553123576,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,0.0,,,3.0,,,,,,
魚沼市議会議員選挙（2009年06月28日投票）,魚沼市議会議員選挙,新潟県,魚沼市,20090628.0,2009.0,6.0,28.0,20090621.0,82.42,24.0,29.0,1.2083333333333333,34180.0,,,,任期満了,,,,,魚沼市議会議員選挙（2009年06月28日投票）,1.0,29.0,24.0,1.2083333333333333,0.0,0.0,0.0,0.06896551724137931,0.08333333333333333,0.5172413793103449,0.41379310344827586,0.06896551724137931,0.5833333333333334,0.375,0.041666666666666664,0.5515110455093593,0.3947430150359167,0.053745939454723946,0.036767403033957285,0.03289525125299306,0.026872969727361973,27838.010000000002,3.0,56.03448275862069,9.360528862971917,28.0,53.0,58.0,62.0,71.0,57.458333333333336,7.2685347369481725,38.0,53.75,58.0,62.5,71.0,,,1557.0,,,,,,1977.55,,,24303.46,,,,,,,27838.01,,,0.055930722059515034,,,,,,0.07103776455285418,,,0.8730315133876309,,,,,,,1.0,,,0.055930722059515034,,,,,,0.03551888227642709,,,0.03357813513029349,,,,,,,,,1.0,,,,,,2.0,,,26.0,,,,,,,,,1.0,,,,,,2.0,,,21.0,,,,,,
魚沼市議会議員選挙（2013年06月23日投票）,魚沼市議会議員選挙,新潟県,魚沼市,20130623.0,2013.0,6.0,23.0,20130616.0,74.27,20.0,21.0,1.05,32713.0,,,-1467.0,任期満了,82.42,,,,魚沼市議会議員選挙（2013年06月23日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.75,0.15,0.1,0.703326516131725,0.14344463458408113,0.15322884928419384,0.04688843440878167,0.04781487819469371,0.05107628309473128,23959.0,3.0,58.666666666666664,6.614078299055111,42.0,55.0,59.0,63.0,72.0,58.75,6.766646141183976,42.0,54.75,59.0,63.0,72.0,,,1815.0,,,,,,2094.79,,,20049.21,,,,,,,23959.0,,,0.07575441379022496,,,,,,0.08743228014524813,,,0.8368133060645269,,,,,,,1.0,,,0.07575441379022496,,,,,,0.04371614007262407,,,0.04648962811469594,,,,,,,,,1.0,,,,,,2.0,,,18.0,,,,,,,,,1.0,,,,,,2.0,,,17.0,,,,,,
魚沼市議会議員選挙（2017年06月25日投票）,魚沼市議会議員選挙,新潟県,魚沼市,20170625.0,2017.0,6.0,25.0,20170618.0,71.0,20.0,22.0,1.1,31620.0,,,-1093.0,任期満了,74.27,,,,魚沼市議会議員選挙（2017年06月25日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.6818181818181818,0.22727272727272727,0.09090909090909091,0.75,0.2,0.05,0.7247775582438307,0.25422933879354437,0.02099310296262491,0.04831850388292205,0.050845867758708876,0.010496551481312455,22152.99,0.0,58.5,9.168870258553222,38.0,54.75,61.0,63.0,76.0,58.15,9.540833296940052,38.0,54.0,60.5,63.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魚沼市議会議員選挙（2021年06月20日投票）,魚沼市議会議員選挙,新潟県,魚沼市,20210620.0,2021.0,6.0,20.0,20210613.0,68.54,18.0,20.0,1.1111111111111112,31620.0,15394.0,16226.0,0.0,任期満了,71.0,,,,魚沼市議会議員選挙（2021年06月20日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.85,0.15,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8845053315826141,0.11549466841738591,,0.052029725387212594,0.038498222805795304,,20169.996,4.0,62.2,9.651942809610924,42.0,58.0,64.5,67.75,80.0,61.05555555555556,9.17407108359825,42.0,58.0,64.0,67.0,72.0,272.762,,1591.0,,,,,,1182.009,,,17124.225,,,,,,,20169.996,0.013523155879654117,,0.07887953968855523,,,,,,0.05860234181504052,,,0.8489949626167501,,,,,,,1.0,0.013523155879654117,,0.07887953968855523,,,,,,0.02930117090752026,,,0.05306218516354688,,,,,,,1.0,,1.0,,,,,,2.0,,,16.0,,,,,,,0.0,,1.0,,,,,,2.0,,,15.0,,,,,,
