,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_　,得票数_かしま志民党,得票数_つくば　維新の会,得票数_つくば・市民ネットワーク,得票数_とりで生活者ネットワーク,得票数_みんなの党,得票数_公明党,得票数_再建党,得票数_国民民主党,得票数_幸福実現党,得票数_新党もりや,得票数_新社会党,得票数_日本共産党,得票数_日本維新の会,得票数_明るい平和と立憲取手民主市民連合会,得票数_東海第2原発の再稼働を止める会 ,得票数_民主党,得票数_民進党,得票数_消費税を廃止する市民の党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_２１世紀倶楽部,得票数_sum_v,得票率_NHKから国民を守る党,得票率_　,得票率_かしま志民党,得票率_つくば　維新の会,得票率_つくば・市民ネットワーク,得票率_とりで生活者ネットワーク,得票率_みんなの党,得票率_公明党,得票率_再建党,得票率_国民民主党,得票率_幸福実現党,得票率_新党もりや,得票率_新社会党,得票率_日本共産党,得票率_日本維新の会,得票率_明るい平和と立憲取手民主市民連合会,得票率_東海第2原発の再稼働を止める会 ,得票率_民主党,得票率_民進党,得票率_消費税を廃止する市民の党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_２１世紀倶楽部,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_　,一人あたり得票率_かしま志民党,一人あたり得票率_つくば　維新の会,一人あたり得票率_つくば・市民ネットワーク,一人あたり得票率_とりで生活者ネットワーク,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_再建党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党もりや,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_明るい平和と立憲取手民主市民連合会,一人あたり得票率_東海第2原発の再稼働を止める会 ,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_消費税を廃止する市民の党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,一人あたり得票率_２１世紀倶楽部,立候補者数_NHKから国民を守る党,立候補者数_　,立候補者数_かしま志民党,立候補者数_つくば　維新の会,立候補者数_つくば・市民ネットワーク,立候補者数_とりで生活者ネットワーク,立候補者数_みんなの党,立候補者数_公明党,立候補者数_再建党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党もりや,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_明るい平和と立憲取手民主市民連合会,立候補者数_東海第2原発の再稼働を止める会 ,立候補者数_民主党,立候補者数_民進党,立候補者数_消費税を廃止する市民の党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,立候補者数_２１世紀倶楽部,当選者数_NHKから国民を守る党,当選者数_　,当選者数_かしま志民党,当選者数_つくば　維新の会,当選者数_つくば・市民ネットワーク,当選者数_とりで生活者ネットワーク,当選者数_みんなの党,当選者数_公明党,当選者数_再建党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党もりや,当選者数_新社会党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_明るい平和と立憲取手民主市民連合会,当選者数_東海第2原発の再稼働を止める会 ,当選者数_民主党,当選者数_民進党,当選者数_消費税を廃止する市民の党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党,当選者数_２１世紀倶楽部
那珂市議会議員選挙（2008年02月24日投票）,那珂市議会議員選挙,茨城県,那珂市,20080224.0,2008.0,2.0,24.0,20080217.0,66.33,24.0,30.0,1.25,45538.0,,,,任期満了,,,,,那珂市議会議員選挙（2008年02月24日投票）,1.0,30.0,24.0,1.25,0.0,0.0,0.0,0.13333333333333333,0.125,0.7666666666666667,0.13333333333333333,0.1,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.7663794830695252,0.1290656515060442,0.10455486542443064,0.03332084708997936,0.03226641287651105,0.034851621808143544,29946.0,3.0,60.1,9.421075663992232,34.0,55.5,60.5,67.5,74.0,62.041666666666664,8.324057337353915,41.0,57.75,62.5,70.0,74.0,,,,,,,,1638.0,,,,,,1078.0,,,,,,,27230.0,,,,,,29946.0,,,,,,,,0.0546984572230014,,,,,,0.035998129967274424,,,,,,,0.9093034128097242,,,,,,1.0,,,,,,,,0.0546984572230014,,,,,,0.035998129967274424,,,,,,,0.032475121886061574,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,28.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,22.0,,,,,
那珂市議会議員選挙（2012年02月26日投票）,那珂市議会議員選挙,茨城県,那珂市,20120226.0,2012.0,2.0,26.0,20120219.0,57.76,22.0,23.0,1.0454545454545454,45516.0,,,-22.0,任期満了,66.33,,,,那珂市議会議員選挙（2012年02月26日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.08695652173913043,0.09090909090909091,0.6956521739130435,0.21739130434782608,0.08695652173913043,0.6818181818181818,0.22727272727272727,0.09090909090909091,0.6424974049440622,0.2294798354542309,0.12802275960170698,0.040156087809003885,0.04589596709084618,0.06401137980085349,26011.0,3.0,60.26086956521739,11.022575219124052,38.0,51.5,63.0,69.0,75.0,61.27272727272727,10.172073258690446,38.0,53.75,63.0,69.0,75.0,,,,,,,,1769.0,,,,,,1106.0,,,,,,,23136.0,,,,,,26011.0,,,,,,,,0.06800968820883473,,,,,,0.04252047210795433,,,,,,,0.8894698396832109,,,,,,1.0,,,,,,,,0.06800968820883473,,,,,,0.04252047210795433,,,,,,,0.04235570665158147,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,21.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,20.0,,,,,
那珂市議会議員選挙（2016年02月21日投票）,那珂市議会議員選挙,茨城県,那珂市,20160221.0,2016.0,2.0,21.0,20160214.0,56.93,18.0,20.0,1.1111111111111112,45581.0,,,65.0,任期満了,57.76,,,,那珂市議会議員選挙（2016年02月21日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.05,0.05555555555555555,0.8,0.2,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8390973945409429,0.16090260545905707,,0.05244358715880893,0.04022565136476427,,25792.0,0.0,59.2,9.856977224281286,37.0,53.75,63.0,67.0,73.0,59.22222222222222,10.255381002487075,37.0,53.25,63.0,67.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
那珂市議会議員選挙（2020年02月16日投票）,那珂市議会議員選挙,茨城県,那珂市,20200216.0,2020.0,2.0,16.0,20200209.0,47.47,18.0,19.0,1.0555555555555556,,,,,任期満了/立候補した19人のうち、公選法に基づく法定得票数300.722票に達した立候補者が17人しかいなかったため、得票数18位の候補者が当選とならず、市議会は1人欠員となった,56.93,,,,那珂市議会議員選挙（2020年02月16日投票）,1.0,19.0,17.0,1.1176470588235294,0.0,0.0,0.0,0.05263157894736842,0.058823529411764705,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.802881950859043,0.04567707371143543,0.15144097542952153,0.05734871077564593,0.015225691237145143,0.07572048771476077,21652.0,5.0,60.473684210526315,9.258671162199827,41.0,57.0,61.0,68.0,74.0,59.94117647058823,9.55153568333567,41.0,57.0,61.0,67.0,74.0,,,,,,,,1555.0,,,,,,1287.0,1038.0,,,,,,16258.0,,,,1514.0,,21652.0,,,,,,,,0.0718178459264733,,,,,,0.059440236467762794,0.04794014409754295,,,,,,0.7508775170884907,,,,0.06992425641973028,,1.0,,,,,,,,0.0718178459264733,,,,,,0.059440236467762794,0.04794014409754295,,,,,,0.050058501139232714,,,,0.06992425641973028,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,15.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,13.0,,,,1.0,
鉾田市議会議員補欠選挙（2013年10月27日投票）,鉾田市議会議員補欠選挙,茨城県,鉾田市,20131027.0,2013.0,10.0,27.0,20131020.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,鉾田市議会議員補欠選挙（2013年10月27日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,52.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
鉾田市議会議員補欠選挙（2017年10月22日投票）,鉾田市議会議員補欠選挙,茨城県,鉾田市,20171022.0,2017.0,10.0,22.0,20171015.0,,2.0,4.0,2.0,40667.0,,,,その他/岸田一夫議員の市長選挙出馬による辞職、及び小沼幸義議員の辞職による,,,,,鉾田市議会議員補欠選挙（2017年10月22日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.5,0.5,,0.6450535083046826,0.35494649169531745,,0.21501783610156086,0.35494649169531745,20651.0,0.0,61.0,3.7416573867739413,55.0,59.5,62.0,63.5,65.0,62.0,1.0,61.0,61.5,62.0,62.5,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鉾田市議会議員選挙（2007年07月01日投票）,鉾田市議会議員選挙,茨城県,鉾田市,20070701.0,2007.0,7.0,1.0,20070624.0,73.75,26.0,36.0,1.3846153846153846,42565.0,,,,任期満了,,,,,鉾田市議会議員選挙（2007年07月01日投票）,1.0,36.0,26.0,1.3846153846153846,0.0,0.0,0.0,0.027777777777777776,0.038461538461538464,0.8333333333333334,0.05555555555555555,0.1111111111111111,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.8473992303815374,0.047756225965556245,0.10484454365290632,0.028246641012717913,0.023878112982778123,0.02621113591322658,30991.98,3.0,56.55555555555556,6.456884544785617,40.0,53.75,56.0,60.0,70.0,55.69230769230769,6.655068807187672,40.0,51.75,56.0,60.0,70.0,,,,,,,,2543.0,,,,,,2289.26,,,,,,,26159.72,,,,,,30991.980000000003,,,,,,,,0.082053486095435,,,,,,0.07386620667669506,,,,,,,0.8440803072278699,,,,,,1.0,,,,,,,,0.0410267430477175,,,,,,0.03693310333834753,,,,,,,0.026377509600870933,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,32.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,23.0,,,,,
鉾田市議会議員選挙（2011年06月24日投票）,鉾田市議会議員選挙,茨城県,鉾田市,20110624.0,2011.0,6.0,24.0,20110619.0,61.7,22.0,24.0,1.0909090909090908,41975.0,,,-590.0,任期満了,73.75,,,,鉾田市議会議員選挙（2011年06月24日投票）,1.0,24.0,22.0,1.0909090909090908,0.0,0.0,0.0,0.041666666666666664,0.045454545454545456,0.7916666666666666,0.08333333333333333,0.125,0.8181818181818182,0.045454545454545456,0.13636363636363635,0.8008605306409956,0.08780660561947248,0.11133286373953197,0.04215055424426293,0.04390330280973624,0.03711095457984399,25554.0,3.0,60.083333333333336,5.648869110027442,48.0,56.5,60.0,64.0,71.0,60.09090909090909,5.615798258720182,48.0,57.5,60.0,64.0,71.0,,,,,,,,3181.0,,,,,,2635.6800000000003,,,,,,,19737.320000000003,,,,,,25554.000000000004,,,,,,,,0.12448149017766297,,,,,,0.10314158253111058,,,,,,,0.7723769272912264,,,,,,1.0,,,,,,,,0.062240745088831484,,,,,,0.05157079126555529,,,,,,,0.038618846364561324,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,18.0,,,,,
鉾田市議会議員選挙（2015年06月28日投票）,鉾田市議会議員選挙,茨城県,鉾田市,20150628.0,2015.0,6.0,28.0,20150621.0,64.61,20.0,24.0,1.2,,,,,任期満了,61.7,,,,鉾田市議会議員選挙（2015年06月28日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.05,0.6666666666666666,0.3333333333333333,0.0,0.7,0.3,0.0,0.668555534093104,0.3314444659068959,,0.041784720880819,0.04143055823836199,,25885.0,3.0,,,,,,,,59.75,9.684394663581198,35.0,56.75,64.0,66.0,72.0,,,,,,,,2924.0,,,,,,2158.0,,,,,,,20803.0,,,,,,25885.0,,,,,,,,0.11296117442534287,,,,,,0.08336874637821132,,,,,,,0.8036700791964458,,,,,,1.0,,,,,,,,0.056480587212671435,,,,,,0.04168437318910566,,,,,,,0.04018350395982229,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,17.0,,,,,
鉾田市議会議員選挙（2019年06月23日投票）,鉾田市議会議員選挙,茨城県,鉾田市,20190623.0,2019.0,6.0,23.0,20190616.0,60.85,18.0,24.0,1.3333333333333333,,,,,任期満了,64.61,,,,鉾田市議会議員選挙（2019年06月23日投票）,1.0,24.0,18.0,1.3333333333333333,0.0,0.0,0.0,0.041666666666666664,0.05555555555555555,0.75,0.25,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8054082276530394,0.19459177234696057,,0.04474490153627997,0.03243196205782676,,23896.997000000003,3.0,60.708333333333336,9.440511844645338,39.0,54.5,63.0,68.0,76.0,61.333333333333336,8.925618559330589,39.0,55.25,63.0,68.0,76.0,,,,,,,,2780.0,,,,,,1574.01,,,,,,,19542.987,,,,,,23896.997,,,,,,,,0.11633260865371495,,,,,,0.06586643501691865,,,,,,,0.8178009563293664,,,,,,1.0,,,,,,,,0.058166304326857474,,,,,,0.06586643501691865,,,,,,,0.03894290268235078,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,21.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,15.0,,,,,
阿見町議会議員補欠選挙（2010年02月21日投票）,阿見町議会議員補欠選挙,茨城県,阿見町,20100221.0,2010.0,2.0,21.0,20100216.0,55.51,2.0,4.0,2.0,37806.0,,,,その他,,,,,阿見町議会議員補欠選挙（2010年02月21日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.25,0.5,0.0,0.5,0.5,0.0,0.5,0.5,,0.45536086775135587,0.5446391322486441,,0.22768043387567793,0.27231956612432207,19176.0,2.0,61.5,5.5901699437494745,53.0,58.25,63.0,66.25,67.0,63.0,3.0,60.0,61.5,63.0,64.5,66.0,,,,,,,,,,,,,,3776.0,,,,,,,15400.0,,,,,,19176.0,,,,,,,,,,,,,,0.19691280767626199,,,,,,,0.803087192323738,,,,,,1.0,,,,,,,,,,,,,,0.19691280767626199,,,,,,,0.26769573077457937,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2.0,,,,,
阿見町議会議員選挙（2000年03月26日投票）,阿見町議会議員選挙,茨城県,阿見町,20000326.0,2000.0,3.0,26.0,20000321.0,62.18,24.0,25.0,1.0416666666666667,35849.0,,,,任期満了,,,,,阿見町議会議員選挙（2000年03月26日投票）,1.0,25.0,24.0,1.0416666666666667,0.0,0.0,0.0,0.04,0.041666666666666664,0.8,0.12,0.08,0.7916666666666666,0.125,0.08333333333333333,0.7468281228492814,0.1603421434343994,0.09282973371631931,0.03734140614246407,0.0534473811447998,0.046414866858159654,22012.99,3.0,55.28,8.321153766155268,37.0,49.0,55.0,62.0,75.0,54.458333333333336,7.432917589270642,37.0,49.0,54.0,60.5,67.0,,,,,,,,3531.77,,,,,,1403.0,,,,,,,17078.22,,,,,,22012.99,,,,,,,,0.16044026731488997,,,,,,0.06373509459641784,,,,,,,0.7758246380886922,,,,,,1.0,,,,,,,,0.053480089104963324,,,,,,0.03186754729820892,,,,,,,0.038791231904434606,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,,3.0,,,,,,2.0,,,,,,,19.0,,,,,
阿見町議会議員選挙（2004年03月28日投票）,阿見町議会議員選挙,茨城県,阿見町,20040328.0,2004.0,3.0,28.0,20040323.0,59.9,22.0,25.0,1.1363636363636365,37002.0,,,1153.0,任期満了,62.18,,,,阿見町議会議員選挙（2004年03月28日投票）,1.0,25.0,22.0,1.1363636363636365,0.0,0.0,0.0,0.16,0.18181818181818182,0.68,0.28,0.04,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.723225821188725,0.24954589062999677,0.027228288181278266,0.04254269536404265,0.0356494129471424,0.027228288181278266,21889.0,0.0,,,,,,,,55.81818181818182,6.065074110589429,41.0,53.0,56.0,60.75,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿見町議会議員選挙（2008年03月23日投票）,阿見町議会議員選挙,茨城県,阿見町,20080323.0,2008.0,3.0,23.0,20080318.0,57.11,18.0,20.0,1.1111111111111112,37696.0,,,694.0,任期満了,59.9,,,,阿見町議会議員選挙（2008年03月23日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.2,0.16666666666666666,0.8,0.15,0.05,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.8321934239616162,0.12119102497765652,0.04661555106072722,0.052012088997601014,0.040397008325885504,0.04661555106072722,21259.0,3.0,58.8,6.2896740774065565,45.0,55.0,59.0,63.25,71.0,58.388888888888886,6.481931201329233,45.0,55.0,57.5,62.5,71.0,,,,,,,,3728.0,,,,,,929.0,,,,,,,16602.0,,,,,,21259.0,,,,,,,,0.1753610235664895,,,,,,0.04369913918810857,,,,,,,0.780939837245402,,,,,,1.0,,,,,,,,0.058453674522163164,,,,,,0.04369913918810857,,,,,,,0.04880873982783762,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,16.0,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,14.0,,,,,
阿見町議会議員選挙（2012年03月25日投票）,阿見町議会議員選挙,茨城県,阿見町,20120325.0,2012.0,3.0,25.0,20120320.0,57.33,18.0,25.0,1.3888888888888888,37814.0,,,118.0,任期満了,57.11,,,,阿見町議会議員選挙（2012年03月25日投票）,1.0,25.0,18.0,1.3888888888888888,0.0,0.0,0.0,0.16,0.16666666666666666,0.64,0.32,0.04,0.7222222222222222,0.2777777777777778,0.0,0.6866772476892914,0.29558397908691997,0.01773877322378863,0.04291732798058071,0.036947997385864996,0.01773877322378863,21422.0,4.0,60.08,7.853254102599762,40.0,57.0,61.0,65.0,75.0,59.94444444444444,7.449625063065047,40.0,55.5,61.0,64.5,75.0,,,,,,,1152.0,3689.0,,,,,,867.0,,,,,,,15714.0,,,,,,21422.0,,,,,,,0.05377649145738026,0.1722061432172533,,,,,,0.04047241153953879,,,,,,,0.7335449537858276,,,,,,1.0,,,,,,,0.05377649145738026,0.05740204773908444,,,,,,0.04047241153953879,,,,,,,0.036677247689291384,,,,,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,20.0,,,,,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,13.0,,,,,
阿見町議会議員選挙（2016年03月27日投票）,阿見町議会議員選挙,茨城県,阿見町,20160327.0,2016.0,3.0,27.0,20160322.0,52.42,18.0,21.0,1.1666666666666667,37868.0,,,54.0,任期満了,57.33,,,,阿見町議会議員選挙（2016年03月27日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.09523809523809523,0.1111111111111111,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.6569405083229491,0.2790580284361255,0.06400146324092537,0.05053388525561147,0.03986543263373221,0.06400146324092537,19572.99,0.0,58.714285714285715,9.749934589000889,37.0,56.0,61.0,66.0,70.0,58.5,9.581521567869874,37.0,56.25,60.5,65.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿見町議会議員選挙（2020年03月22日投票）,阿見町議会議員選挙,茨城県,阿見町,20200322.0,2020.0,3.0,22.0,20200317.0,47.29,18.0,22.0,1.2222222222222223,,,,,任期満了,52.42,,,,阿見町議会議員選挙（2020年03月22日投票）,1.0,22.0,18.0,1.2222222222222223,0.0,0.0,0.0,0.13636363636363635,0.1111111111111111,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.7619648602536139,0.20626301903730695,0.031772120709079234,0.05079765735024092,0.03437716983955116,0.031772120709079234,18254.998,6.0,58.90909090909091,11.935086132564589,25.0,58.5,63.0,66.75,71.0,59.388888888888886,12.649720633230025,25.0,60.0,63.5,68.5,71.0,,,,,,,,3480.0,,1294.0,335.0,,,734.0,,,,,,,11914.998,,497.0,,,,18254.998,,,,,,,,0.19063272425447542,,0.07088469689232506,0.018351138685416456,,,0.04020816655252441,,,,,,,0.6526978529386857,,0.02722542067657307,,,,1.0,,,,,,,,0.06354424141815847,,0.07088469689232506,0.018351138685416456,,,0.04020816655252441,,,,,,,0.04351319019591238,,0.02722542067657307,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,,,,,,,15.0,,1.0,,,,,,,,,,,3.0,,1.0,0.0,,,1.0,,,,,,,13.0,,0.0,,,
高萩市議会議員補欠選挙（2002年02月03日投票）,高萩市議会議員補欠選挙,茨城県,高萩市,20020203.0,2002.0,2.0,3.0,20020127.0,55.8,2.0,3.0,1.5,27529.0,,,,その他,,,,,高萩市議会議員補欠選挙（2002年02月03日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.7580927078235336,0.24190729217646648,,0.3790463539117668,0.24190729217646648,14303.0,1.0,55.0,3.559026084010437,50.0,53.5,57.0,57.5,58.0,54.0,4.0,50.0,52.0,54.0,56.0,58.0,,,,,,,,,,,,,,,,,,,,,14303.0,,,,,,14303.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
高萩市議会議員補欠選挙（2006年02月05日投票）,高萩市議会議員補欠選挙,茨城県,高萩市,20060205.0,2006.0,2.0,5.0,20060129.0,64.3,2.0,3.0,1.5,27145.0,,,-384.0,その他,55.8,,,,高萩市議会議員補欠選挙（2006年02月05日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,15178.0,1.0,48.0,9.93310961716756,34.0,44.0,54.0,55.0,56.0,55.0,1.0,54.0,54.5,55.0,55.5,56.0,,,,,,,,,,,,,,,,,,,,,15178.0,,,,,,15178.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
高萩市議会議員選挙（1999年10月31日投票）,高萩市議会議員選挙,茨城県,高萩市,19991031.0,1999.0,10.0,31.0,19991024.0,71.97,20.0,21.0,1.05,27331.0,,,,任期満了,,,,,高萩市議会議員選挙（1999年10月31日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.9,0.1,0.0,0.8245767960098532,0.15156482731409576,0.02385837667605096,0.0458098220005474,0.07578241365704788,0.02385837667605096,19490.010000000002,3.0,59.61904761904762,10.912972579528546,32.0,56.0,60.0,66.0,79.0,58.65,10.262918688170535,32.0,55.75,59.5,65.25,74.0,,,,,,,,1897.0,,,,,,921.0,,,,,,,16672.010000000002,,,,,,19490.010000000002,,,,,,,,0.09733191517090037,,,,,,0.04725497831966222,,,,,,,0.8554131065094374,,,,,,1.0,,,,,,,,0.09733191517090037,,,,,,0.04725497831966222,,,,,,,0.045021742447865123,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,19.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,18.0,,,,,
高萩市議会議員選挙（2003年11月09日投票）,高萩市議会議員選挙,茨城県,高萩市,20031109.0,2003.0,11.0,9.0,20031102.0,72.57,18.0,20.0,1.1111111111111112,27459.0,,,128.0,任期満了,71.97,,,,高萩市議会議員選挙（2003年11月09日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.8888888888888888,0.1111111111111111,0.0,0.8474575052636985,0.15254249473630155,,0.049850441486099906,0.05084749824543385,,19473.0,3.0,58.1,10.353260356042437,36.0,52.75,60.5,64.25,77.0,58.27777777777778,10.795089189871659,36.0,54.5,60.5,64.75,77.0,,,,,,,,2728.0,,,,,,1081.0,,,,,,,15664.0,,,,,,19473.0,,,,,,,,0.14009140861705952,,,,,,0.05551276125917937,,,,,,,0.8043958301237611,,,,,,1.0,,,,,,,,0.07004570430852976,,,,,,0.05551276125917937,,,,,,,0.04731740177198595,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,17.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,15.0,,,,,
